Time,theta_e,temp,wa,va,ua,theta,rh,QVAPOR
2018-02-12 17:00:00,348.72504,275.13193,-0.4850915,-2.5091171,-1.3805412,325.78918,86.75483,0.006905655
2018-02-12 17:15:00,347.5411,275.9763,-0.34722883,-3.6683671,-0.59934163,326.7859,73.30078,0.0061976626
2018-02-12 17:30:00,349.21338,275.58325,-0.5556823,-3.734811,-1.5849557,326.3193,83.658775,0.0068776556
2018-02-12 17:45:00,346.65347,274.99957,-0.872191,-5.4769635,-3.4349666,325.62766,80.0549,0.0063117594
2018-02-12 18:00:00,347.97217,275.48853,-0.58605975,-3.2488222,-2.411802,326.19504,80.003784,0.0065319147
2018-02-12 18:15:00,348.99945,275.9611,-0.5615747,-3.18863,-1.08867,326.7476,78.93403,0.006665276
2018-02-12 18:30:00,351.10352,276.26318,0.38648766,0.06435242,3.8300858,327.11807,83.38748,0.007195416
2018-02-12 18:45:00,348.93015,274.361,-0.07264259,-3.3126907,0.3413719,324.84946,96.86716,0.007292357
2018-02-12 19:00:00,345.49158,274.8545,-0.17819634,-2.4891782,-1.3182937,325.44373,77.03848,0.0060101533
2018-02-12 19:15:00,344.63995,275.15866,-0.25201967,-2.5165596,-1.0749806,325.78616,70.60224,0.005628596
2018-02-12 19:30:00,346.25204,274.7017,-0.47760433,-2.1024673,-3.3933053,325.28763,81.64132,0.0063013
2018-02-12 19:45:00,344.9984,275.42715,-0.32865727,-1.3014982,-1.81967,326.1641,69.0312,0.0056138844
2018-02-12 20:00:00,349.24133,275.628,-0.23269433,-0.7038101,-1.0374314,326.39984,83.140656,0.00685899
2018-02-12 20:15:00,350.05148,276.0008,-0.039101727,-0.8332901,0.05812774,326.8385,82.18344,0.006962616
2018-02-12 20:30:00,350.58868,276.16266,-0.0008419743,-0.6408359,0.6733889,327.0391,82.391785,0.007061874
2018-02-12 20:45:00,349.37506,275.15234,-0.21771884,-0.74128944,-0.62551206,325.82108,89.03838,0.007098403
2018-02-12 21:00:00,348.21863,274.42014,-0.43851238,0.36853212,-2.763246,325.0041,92.70791,0.0070155086
2018-02-12 21:15:00,347.8771,275.39777,-0.3809331,-2.907487,-2.0569203,326.15265,80.280136,0.0065166126
2018-02-12 21:30:00,348.09003,274.84418,-0.23790896,0.14250767,-2.2090533,325.47067,87.3879,0.006815392
2018-02-12 21:45:00,348.5827,274.0235,-0.64400923,-3.2123427,-4.2337914,324.48743,99.42915,0.0073078303
2018-02-12 22:00:00,347.97418,273.811,-0.82512355,-4.2422886,-5.051745,324.2474,99.4528,0.0071988315
2018-02-12 22:15:00,347.40683,273.62134,-1.0908295,-5.7088656,-6.0700893,324.01465,99.45659,0.0071001006
2018-02-12 22:30:00,347.4115,273.61768,-1.0602056,-5.3217645,-6.8342,324.02255,99.45251,0.007098864
2018-02-12 22:45:00,347.01736,273.47974,-1.1035239,-4.800219,-6.80943,323.8648,99.4569,0.0070288237
2018-02-12 23:00:00,346.58496,273.3297,-1.020006,-4.6569586,-7.1352243,323.68927,99.45728,0.00695274
2018-02-12 23:15:00,346.00073,273.12756,-1.1119125,-5.297657,-7.2840624,323.44836,99.45764,0.006851048
2018-02-12 23:30:00,345.05814,273.25385,-0.9695531,-5.1655912,-6.046584,323.5988,93.51739,0.0065014544
2018-02-12 23:45:00,345.30298,272.89572,-0.8817221,-3.9150586,-5.623064,323.14532,99.466064,0.0067346324
2018-02-13 00:00:00,345.8658,273.10446,-0.8923813,-4.871021,-5.326333,323.37003,99.45174,0.0068353275
2018-02-13 00:15:00,345.65964,273.03058,-0.86840224,-4.065743,-5.5666895,323.28424,99.46539,0.0067996583
2018-02-13 00:30:00,344.5589,273.61224,-0.46968,-3.4361634,-2.414593,323.97928,87.12391,0.006213918
2018-02-13 00:45:00,343.99182,273.00275,-0.6818089,-3.7501855,-2.7686865,323.2356,92.19501,0.006288786
2018-02-13 01:00:00,344.5247,273.5729,-0.49005628,-2.8977332,-3.024159,323.9147,87.54791,0.006225132
2018-02-13 01:15:00,344.68542,272.70013,-1.0659454,-5.7176385,-6.2758036,322.86548,99.46277,0.0066353576
2018-02-13 01:30:00,344.56223,272.65878,-1.01359,-4.838585,-5.279704,322.80917,99.47621,0.0066156858
2018-02-13 01:45:00,344.24814,272.77805,-0.7323885,-4.2887793,-4.2397037,322.94867,96.41628,0.0064682257
2018-02-13 02:00:00,344.21133,272.5338,-0.85863256,-4.6703916,-4.9732876,322.66336,99.461685,0.006554645
2018-02-13 02:15:00,343.53143,272.8759,-0.7839786,-4.0192995,-5.0325975,323.063,91.79412,0.006202216
2018-02-13 02:30:00,343.38037,273.2591,-0.5339142,-2.4196415,-2.4676867,323.5251,86.301544,0.0059968843
2018-02-13 02:45:00,343.293,273.1941,-0.40396315,-1.7105594,-1.837287,323.4653,86.59047,0.005989663
2018-02-13 03:00:00,343.28583,272.61917,-0.63055366,-3.0430381,-3.62421,322.79425,93.71181,0.0062164487
2018-02-13 03:15:00,343.14526,272.83664,-0.52793443,-2.1451945,-3.1929955,323.06204,90.20531,0.0060804295
2018-02-13 03:30:00,342.91934,272.67398,-0.6829434,-3.2817435,-3.2751145,322.8857,91.09922,0.0060691764
2018-02-13 03:45:00,342.90237,273.19617,-0.5119347,-2.1323488,-2.84121,323.50732,84.55345,0.0058521563
2018-02-13 04:00:00,342.82706,273.2122,-0.46821097,-2.2584798,-1.5590844,323.52042,84.05309,0.005823948
2018-02-13 04:15:00,342.49005,272.97055,-0.16978708,-0.77032036,-0.13538519,323.22894,85.44347,0.005816565
2018-02-13 04:30:00,342.50137,272.88437,-0.051828854,0.62763685,-0.15711768,323.1223,86.57564,0.005856383
2018-02-13 04:45:00,342.54865,272.49728,0.049989782,1.2373602,-0.4327078,322.66528,91.656425,0.006027097
2018-02-13 05:00:00,342.74057,272.34714,-0.16033514,0.96620524,-1.7890866,322.49216,94.51147,0.0061471304
2018-02-13 05:15:00,342.7444,272.489,-0.15156244,0.087248,-1.3878424,322.66467,92.64932,0.006089306
2018-02-13 05:30:00,342.67603,272.56342,-0.09353536,-0.19968511,-0.34615836,322.7433,91.421196,0.006040792
2018-02-13 05:45:00,342.77463,272.5856,-0.08258424,0.100279436,-0.7282454,322.7583,91.67823,0.0060668774
2018-02-13 06:00:00,342.72092,272.6194,-0.10985098,-0.78656805,0.1898737,322.79,91.04042,0.00603904
2018-02-13 06:15:00,342.6955,272.67834,-0.018090708,-0.2771768,0.65745926,322.85315,90.21078,0.0060094376
2018-02-13 06:30:00,342.54504,272.30206,-0.018954448,-0.79024565,0.12608999,322.40796,94.34435,0.0061139525
2018-02-13 06:45:00,342.58722,272.36597,0.01998973,-0.13298565,0.22089842,322.48624,93.694305,0.0061005265
2018-02-13 07:00:00,342.448,272.09793,-0.018600512,-0.21489732,-0.23964338,322.17288,96.541306,0.006163703
2018-02-13 07:15:00,342.54593,272.2798,-0.03419037,-0.15154313,0.24475387,322.38403,94.626854,0.0061224108
2018-02-13 07:30:00,342.36023,271.97214,0.079426825,0.16642675,0.3381328,322.0215,97.82136,0.0061877714
2018-02-13 07:45:00,342.35233,271.8627,-0.03841854,-0.13163587,-0.27384797,321.886,99.320564,0.0062318086
2018-02-13 08:00:00,342.35397,271.85648,0.0048110643,-0.54795104,0.34310237,321.87344,99.44878,0.006236641
2018-02-13 08:15:00,342.24304,271.8153,0.037270524,-0.85056686,0.59684885,321.8255,99.44954,0.0062178643
2018-02-13 08:30:00,342.19952,271.80475,0.04237189,-1.248859,0.26145485,321.8015,99.44948,0.0062122494
2018-02-13 08:45:00,342.08316,271.77087,-0.009476191,-1.1775889,0.055670828,321.74237,99.450874,0.0061955666
2018-02-13 09:00:00,342.02637,271.75824,-0.047301464,-0.116037786,-0.4153219,321.7103,99.448975,0.0061885254
2018-02-13 09:15:00,342.12994,271.8479,-0.13088217,-0.55399317,-0.2511922,321.808,98.793144,0.006187878
2018-02-13 09:30:00,342.22348,272.07388,-0.051269937,-0.477932,0.72217166,322.07135,96.21616,0.0061272103
2018-02-13 09:45:00,342.2015,271.8383,-0.023926614,-0.34964162,0.5751511,321.78946,99.336136,0.006217
2018-02-13 10:00:00,342.13428,271.9089,-0.05413346,-0.889135,0.055232838,321.86514,98.07644,0.0061696204
2018-02-13 10:15:00,341.98703,271.99042,-0.026533768,-0.3150116,0.08681827,321.95786,96.25204,0.0060910215
2018-02-13 10:30:00,341.9261,271.92554,-0.065819606,-0.37670866,-0.21606301,321.87717,96.84854,0.0060993284
2018-02-13 10:45:00,341.80493,272.00037,-0.16714254,-0.69380116,-0.7167382,321.9668,95.22283,0.0060301144
2018-02-13 11:00:00,341.8936,271.98,-0.14965215,-0.83400834,-0.21737386,321.942,95.94594,0.0060667708
2018-02-13 11:15:00,342.02115,272.03992,-0.19358687,-0.7470615,-0.8245684,322.0068,95.81864,0.006085065
2018-02-13 11:30:00,342.06915,272.0461,-0.17340484,-0.68576837,-0.5753273,322.00317,96.04602,0.006101554
2018-02-13 11:45:00,341.9713,271.9339,-0.2366049,-1.2795964,-0.48902375,321.866,97.099815,0.0061175106
2018-02-13 12:00:00,342.07385,271.89072,-0.10761066,-1.2190287,-0.06611854,321.81882,98.181564,0.0061663026
2018-02-13 12:15:00,342.48828,272.04776,0.014947749,-1.048286,0.14176555,322.00275,98.13476,0.006234838
2018-02-13 12:30:00,342.7196,272.14856,0.036645025,-0.45599067,0.34521723,322.10962,97.998,0.0062715877
2018-02-13 12:45:00,342.5071,272.05835,0.06791319,0.36933717,0.58286244,321.98862,98.257195,0.0062456615
2018-02-13 13:00:00,342.45227,272.06818,0.04843717,-0.282256,0.16468054,322.01086,97.78087,0.0062205964
2018-02-13 13:15:00,342.31348,271.97488,0.030901227,-0.23770125,0.16494837,321.90823,98.30559,0.0062117535
2018-02-13 13:30:00,342.259,271.96942,0.027073085,0.10036501,-0.11162433,321.89215,98.16878,0.0061999653
2018-02-13 13:45:00,342.3562,272.0337,0.08348876,-0.34813923,0.3618893,321.9588,97.841866,0.0062079546
2018-02-13 14:00:00,342.39282,271.93555,0.10242227,0.14941113,0.2141456,321.83838,99.39706,0.0062609785
2018-02-13 14:15:00,342.6952,272.13947,0.07532753,0.36952704,0.07639677,322.07858,98.130554,0.0062744897
2018-02-13 14:30:00,344.10837,272.78842,0.2942112,1.5909464,1.0817745,322.85214,96.29059,0.0064570424
2018-02-13 14:45:00,345.30728,272.9684,0.5443729,2.0433924,1.7724445,323.08215,99.43901,0.006757647
2018-02-13 15:00:00,344.67935,272.74225,0.32470536,1.3157074,1.7282789,322.82425,99.43784,0.0066475617
2018-02-13 15:15:00,343.084,272.4774,-0.01471737,1.3297338,0.6632025,322.52032,95.254105,0.0062462823
2018-02-13 15:30:00,343.40286,272.6938,-0.0828515,1.2306657,0.6059159,322.78262,93.91836,0.0062574376
2018-02-13 15:45:00,345.92728,273.96927,-0.030455763,-0.33621085,0.97346264,324.3022,89.37813,0.006534788
2018-02-13 16:00:00,346.74924,273.45557,0.46289188,1.3863326,0.8972765,323.69125,99.43433,0.0070038647
2018-02-13 16:15:00,346.74606,273.452,0.3163955,0.92452514,0.5457761,323.69092,99.443275,0.007002974
2018-02-13 16:30:00,347.70294,273.96365,0.38923705,1.9808226,1.4010588,324.32187,96.950554,0.0070875785
2018-02-13 16:45:00,348.4554,274.30826,0.27846172,1.3576,1.1559211,324.7394,95.79921,0.007180852
2018-02-13 17:00:00,349.66733,274.76187,0.40382496,2.6792388,0.42211723,325.28638,95.19604,0.0073736003
2018-02-13 17:15:00,350.06448,274.895,0.3120705,1.5549722,1.1177946,325.4502,95.156044,0.007441901
2018-02-13 17:30:00,350.57504,275.12628,0.39657724,1.7601111,1.7698852,325.72894,94.39076,0.0075060893
2018-02-13 17:45:00,348.93875,275.04166,0.09408295,0.66682553,0.27922332,325.6224,88.94357,0.00702961
2018-02-13 18:00:00,348.7673,275.4472,0.16638425,0.7762363,0.87332153,326.10513,83.70716,0.006811089
2018-02-13 18:15:00,347.6098,274.75507,-0.5785979,-1.5353076,-3.5350704,325.27896,86.930626,0.006730137
2018-02-13 18:30:00,347.28735,274.8632,-0.512712,-2.5140398,-1.8998044,325.43445,84.25646,0.0065759853
2018-02-13 18:45:00,347.40308,275.20062,-0.19886044,0.09662527,-1.2033162,325.8318,81.00564,0.006477161
2018-02-13 19:00:00,347.78107,275.01486,-0.17697176,-0.90791845,-0.6449044,325.6067,84.56804,0.0066720974
2018-02-13 19:15:00,345.09845,274.27237,-0.58815265,-2.9189005,-3.9904258,324.74005,81.8872,0.0061250166
2018-02-13 19:30:00,345.62726,274.6737,-0.26043922,-1.5148828,-1.8234787,325.2246,79.56565,0.0061267545
2018-02-13 19:45:00,346.50064,274.3834,-0.31440315,-2.3489842,-0.39015543,324.87494,86.464516,0.0065196827
2018-02-13 20:00:00,345.97894,274.38022,-0.40910077,-2.019455,-2.8274565,324.91275,84.102005,0.006342943
2018-02-13 20:15:00,346.26395,274.28387,-0.20815614,-0.99078524,1.1688542,324.78873,86.45758,0.006474706
2018-02-13 20:30:00,346.44455,274.09723,-0.26893148,-2.6491246,-0.8337739,324.56442,89.43994,0.006608066
2018-02-13 20:45:00,346.11853,274.2158,-0.07033595,-0.94084775,-0.26593584,324.6903,86.73729,0.0064625363
2018-02-13 21:00:00,345.9827,274.07013,-0.2511212,-1.3907101,-1.4319854,324.50314,87.95605,0.0064836536
2018-02-13 21:15:00,344.5299,273.6102,-0.54197013,-1.9351816,-3.5619836,323.98224,86.989494,0.006203773
2018-02-13 21:30:00,343.97418,273.57236,-0.49179143,-3.8361878,-2.2151113,323.92822,85.033455,0.0060470304
2018-02-13 21:45:00,343.78958,273.29266,-0.33806205,-1.6218369,-1.3853555,323.59814,87.556076,0.0061011524
2018-02-13 22:00:00,344.36996,273.3854,-0.38853317,-2.4818668,-0.9356975,323.69763,89.104065,0.0062503614
2018-02-13 22:15:00,344.386,273.21393,-0.2229816,-0.93128425,-0.49216193,323.4797,91.385635,0.00632987
2018-02-13 22:30:00,344.50827,273.20383,-0.26021507,-0.6778945,0.14848585,323.45212,92.162834,0.0063779247
2018-02-13 22:45:00,344.6658,273.3312,-0.5782716,-0.35251507,-1.7304057,323.61325,91.22502,0.006372559
2018-02-13 23:00:00,344.48413,273.42178,-0.8105063,-2.1441674,-1.8376541,323.7191,89.29754,0.006279052
2018-02-13 23:15:00,344.30432,273.4481,-0.6879556,-0.64750075,-2.1442232,323.74518,88.200066,0.0062134154
2018-02-13 23:30:00,344.32288,273.30637,-0.077351056,0.43455312,0.055885434,323.5597,90.12325,0.0062825745
2018-02-13 23:45:00,344.04636,272.87415,-0.12587713,-0.11514361,0.8529923,323.05356,94.272575,0.006368356
2018-02-14 00:00:00,342.9068,272.22855,-0.1791114,-0.76971394,0.055813983,322.30475,97.20078,0.0062640687
2018-02-14 00:15:00,341.22705,272.9816,-0.32390603,-0.75352645,0.15536663,323.19522,79.733086,0.0054294434
2018-02-14 00:30:00,342.11954,272.7541,-0.81034124,-2.4115455,-1.6641122,322.9074,86.75025,0.0058087697
2018-02-14 00:45:00,341.5119,272.72623,-0.63629407,-2.4917126,-0.24435109,322.8611,84.300385,0.0056324257
2018-02-14 01:00:00,341.2535,272.93304,-0.7342266,-2.8899055,-0.5433112,323.10297,80.628654,0.005468939
2018-02-14 01:15:00,341.8026,272.2253,-0.5488316,-4.121619,0.6143863,322.2576,92.08099,0.0059299143
2018-02-14 01:30:00,341.81213,272.93146,-0.9122579,-4.280713,-2.9145198,323.0984,83.26291,0.0056467955
2018-02-14 01:45:00,342.09796,273.22565,-0.63055754,-1.9871019,-0.5087743,323.45096,81.07007,0.0056175515
2018-02-14 02:00:00,342.1964,272.7073,-0.36605576,1.5653677,-0.3784489,322.83224,87.81374,0.005858641
2018-02-14 02:15:00,342.24268,272.8017,-0.2510602,-0.12311447,0.23501508,322.94672,86.84522,0.005834314
2018-02-14 02:30:00,342.10104,272.52524,-0.03560245,0.72786903,0.32008815,322.60556,89.717354,0.0059057046
2018-02-14 02:45:00,341.89404,271.99213,-0.02315441,-0.13864467,-0.311759,321.9832,95.61193,0.006052814
2018-02-14 03:00:00,342.2635,272.32776,-0.0026898584,0.08292508,0.25799483,322.38885,92.941986,0.006031182
2018-02-14 03:15:00,342.30008,272.15088,0.023983248,0.328223,0.48116246,322.1892,95.39469,0.006111142
2018-02-14 03:30:00,341.99594,271.7388,-0.007962953,0.18092386,0.26530942,321.70532,99.44382,0.006180565
2018-02-14 03:45:00,341.4839,271.54953,-0.038707975,-0.026734963,0.27828464,321.4801,99.4473,0.006095031
2018-02-14 04:00:00,341.38058,271.5077,0.007978575,0.4974808,-0.34576106,321.43735,99.44996,0.0060768477
2018-02-14 04:15:00,341.6901,271.616,-0.06826982,-0.34112996,0.45974046,321.57907,99.45223,0.0061266576
2018-02-14 04:30:00,341.63687,271.596,0.11967021,-0.5794283,1.2551275,321.55695,99.44575,0.006117333
2018-02-14 04:45:00,341.45847,271.53696,-0.018624399,-1.2911489,1.3424032,321.472,99.44576,0.006089733
2018-02-14 05:00:00,341.45926,271.5433,0.023657847,-1.1879606,0.8987987,321.46484,99.45906,0.006092427
2018-02-14 05:15:00,341.42694,271.52774,-0.026259536,-1.5569656,1.9766655,321.45557,99.44763,0.0060853404
2018-02-14 05:30:00,341.05743,271.39514,0.08312015,0.0028824508,1.9138298,321.28894,99.43975,0.0060249227
2018-02-14 05:45:00,341.1796,271.44214,0.21410692,1.2778343,0.35666195,321.34167,99.4401,0.006045709
2018-02-14 06:00:00,341.62994,271.60455,0.11000009,0.2535943,0.28702557,321.5439,99.44487,0.00611959
2018-02-14 06:15:00,342.02197,271.83044,0.09076012,0.5918602,-0.10247648,321.80798,98.34951,0.006153566
2018-02-14 06:30:00,342.073,271.85205,-0.12990136,0.32586363,-0.38974154,321.8222,98.38614,0.006164895
2018-02-14 06:45:00,341.88266,272.01184,-0.7098318,-3.187934,-0.80131245,322.02374,95.17963,0.006035322
2018-02-14 07:00:00,341.69037,271.9525,-0.3468743,-0.74365777,0.2765182,321.9443,95.069046,0.0060014604
2018-02-14 07:15:00,341.8328,271.83173,-0.20296021,-0.9634661,-0.27542758,321.82065,97.298096,0.006089096
2018-02-14 07:30:00,341.91196,272.12454,-0.2881747,0.0012632012,-1.4176228,322.16492,93.7761,0.0059962934
2018-02-14 07:45:00,341.88153,271.7463,0.18419549,0.5366557,0.65933156,321.6999,98.84912,0.006146041
2018-02-14 08:00:00,341.74118,271.65192,0.11406478,0.6944167,0.25782913,321.59726,99.37738,0.006136654
2018-02-14 08:15:00,341.64148,271.6101,-0.03631429,0.4145832,-0.77200603,321.54648,99.45375,0.0061223754
2018-02-14 08:30:00,341.72296,271.63962,0.044423148,0.13703945,0.044779867,321.5841,99.44536,0.006135379
2018-02-14 08:45:00,341.441,271.55273,0.0466981,1.7591653,-1.0367715,321.44604,99.43288,0.0060930667
2018-02-14 09:00:00,341.02466,271.40024,0.09010844,0.9541155,-0.5477969,321.2584,99.44264,0.006024958
2018-02-14 09:15:00,341.2588,271.48273,0.07938181,0.26798934,-0.07156521,321.37024,99.41623,0.0060611106
2018-02-14 09:30:00,341.40872,271.552,0.16864449,1.4557903,0.5629406,321.42114,99.43595,0.006091326
2018-02-14 09:45:00,340.9475,271.38168,0.13132536,0.72766256,-0.017716274,321.21573,99.43746,0.0060150274
2018-02-14 10:00:00,340.86157,271.34775,0.046255145,0.11532977,-0.22084875,321.17966,99.43451,0.0060000475
2018-02-14 10:15:00,340.82278,271.32855,0.25465846,0.9145528,0.38084292,321.1665,99.43536,0.005992218
2018-02-14 10:30:00,340.79742,271.3241,0.046829548,1.0024353,0.00755322,321.15005,99.43959,0.0059897685
2018-02-14 10:45:00,340.0815,271.27002,-0.08619417,0.89865774,-0.18946518,321.08054,96.44017,0.0057855635
2018-02-14 11:00:00,340.3205,271.62225,-0.25410843,1.0867598,-0.18850929,321.4887,92.93967,0.0057219835
2018-02-14 11:15:00,340.5329,271.72104,-0.4328617,0.62679446,-0.78537726,321.60333,92.724686,0.0057503353
2018-02-14 11:30:00,340.33713,271.75247,-0.3886397,0.09336829,0.15746629,321.6447,91.2782,0.005674018
2018-02-14 11:45:00,340.5475,271.85953,-0.681673,-0.79234535,-0.51636606,321.76904,90.952805,0.0056983996
2018-02-14 12:00:00,340.53833,271.74106,-0.6325815,-1.1257454,0.2153784,321.62064,92.5271,0.005746153
2018-02-14 12:15:00,340.5324,271.6828,-0.26088977,0.47073737,0.19439363,321.53033,93.41524,0.005775104
2018-02-14 12:30:00,340.45178,271.8391,-0.4449499,0.7417452,-0.9544784,321.71307,90.94053,0.005687095
2018-02-14 12:45:00,340.17712,271.93436,-0.9451645,-1.9911776,-2.346424,321.82794,88.29758,0.005560792
2018-02-14 13:00:00,339.9724,271.85196,-1.0598931,-3.0735273,-2.4495978,321.7179,88.40716,0.005533273
2018-02-14 13:15:00,339.92825,271.87665,-1.1121476,-3.6588578,-2.5993273,321.7384,87.920235,0.005512283
2018-02-14 13:30:00,339.74524,271.8878,-0.8401084,-3.3340337,-1.1529117,321.74628,86.88507,0.0054515353
2018-02-14 13:45:00,339.50372,272.03525,-0.4570716,-1.8595393,0.5956215,321.91815,83.82379,0.0053166663
2018-02-14 14:00:00,340.23627,272.22787,-0.0038696826,0.26231393,1.348611,322.14417,85.06333,0.005472061
2018-02-14 14:15:00,341.92407,272.0353,0.18327151,1.240685,1.0008839,321.9151,95.95024,0.006085627
2018-02-14 14:30:00,342.65607,272.08185,0.17780167,1.397192,1.1397834,321.97104,98.97445,0.006299008
2018-02-14 14:45:00,342.52267,271.99374,0.118277155,0.6346807,0.29312634,321.87607,99.45372,0.006289282
2018-02-14 15:00:00,341.69876,272.01675,-0.01719956,0.444924,-0.07507902,321.9077,94.976036,0.006016583
2018-02-14 15:15:00,341.15222,272.46606,0.020670403,0.30523002,0.0124816,322.44235,86.45828,0.005660811
2018-02-14 15:30:00,341.55835,272.7606,0.12249386,0.9766923,0.13032573,322.80078,84.70605,0.005667529
2018-02-14 15:45:00,342.07443,272.87866,0.14428124,1.1527224,-0.169626,322.95712,85.59337,0.0057775583
2018-02-14 16:00:00,342.7382,273.19,0.12943177,1.5476133,-0.4369133,323.3407,84.80616,0.0058568614
2018-02-14 16:15:00,343.1249,273.19833,0.22604388,1.6229048,0.20619,323.358,86.42914,0.005973055
2018-02-14 16:30:00,343.29218,273.28372,0.15295912,1.0195442,-0.36637667,323.46722,86.110664,0.005988694
2018-02-14 16:45:00,343.42688,273.32468,0.2164863,1.289372,0.26128864,323.52158,86.19324,0.0060127145
2018-02-14 17:00:00,343.04593,273.6134,0.032302834,1.4279141,-0.7831117,323.8715,81.042946,0.0057738503
2018-02-14 17:15:00,342.6321,273.7572,0.16749963,1.3119694,0.2469378,324.05368,77.52769,0.0055820686
2018-02-14 17:30:00,342.36874,273.55792,0.16341403,0.6412909,0.3450561,323.81836,78.6084,0.005578643
2018-02-14 17:45:00,341.32364,273.84933,-0.0615989,0.71807843,-1.2954661,324.1716,70.788994,0.0051315273
2018-02-14 18:00:00,341.7885,273.95084,0.04527787,1.2782199,-0.9945136,324.28763,71.738144,0.005238475
2018-02-14 18:15:00,341.85358,274.26627,0.0030328613,0.55665845,-1.1908898,324.66904,68.678825,0.0051312437
2018-02-14 18:30:00,342.31854,274.08334,0.10071804,0.10132757,0.48439583,324.4686,72.46617,0.0053440253
2018-02-14 18:45:00,342.44815,273.92703,0.014463583,0.17871092,-0.89935553,324.27124,74.76761,0.0054509873
2018-02-14 19:00:00,342.64795,273.7574,-0.23939382,-0.39755332,-2.3897882,324.0796,77.45303,0.005578322
2018-02-14 19:15:00,341.89948,273.74484,-0.58297884,-1.507234,-4.0072203,324.05972,74.35176,0.0053498014
2018-02-14 19:30:00,341.8297,274.22266,-0.39408213,-1.7623639,-2.7500648,324.6352,68.93384,0.005135085
2018-02-14 19:45:00,342.1061,274.18283,-0.29683995,-1.566432,-2.4738932,324.60257,70.4339,0.0052325716
2018-02-14 20:00:00,341.94302,274.23322,-0.24613987,-0.31075394,-2.8523889,324.67636,69.1513,0.0051568164
2018-02-14 20:15:00,342.61243,274.12027,-0.07106364,-1.054531,-0.07427364,324.5659,73.03554,0.0054035517
2018-02-14 20:30:00,343.46298,273.8815,-0.039361972,-0.7984057,-0.5748187,324.29788,79.20992,0.005760868
2018-02-14 20:45:00,341.99857,274.4986,-0.35273957,-1.448181,-2.416751,325.0017,66.63175,0.00506563
2018-02-14 21:00:00,342.09406,274.56796,-0.5218369,-2.5814447,-3.1700091,325.06778,66.41313,0.005073437
2018-02-14 21:15:00,342.41962,274.25452,-0.57850826,-3.1531384,-3.3893666,324.69934,70.9419,0.005298366
2018-02-14 21:30:00,342.0302,274.35565,-0.5427044,-2.4102902,-3.5597968,324.81284,68.3055,0.00513851
2018-02-14 21:45:00,341.80283,274.32407,-0.56651205,-2.48262,-3.4813087,324.78958,67.60704,0.005075157
2018-02-14 22:00:00,341.86957,274.02164,-0.75507104,-3.6228836,-4.8541784,324.44147,70.961975,0.005212379
2018-02-14 22:15:00,341.52032,274.20477,-0.61900616,-3.1358733,-4.093321,324.66074,67.57306,0.005029759
2018-02-14 22:30:00,341.23874,274.29437,-0.46478224,-2.6393397,-2.5830271,324.74506,65.6021,0.004913604
2018-02-14 22:45:00,341.15604,274.22177,-0.5275785,-2.409371,-2.398903,324.63614,66.10296,0.0049239947
2018-02-14 23:00:00,341.80075,273.87027,-0.7247371,-3.0481424,-4.1684446,324.19568,72.63293,0.0052731475
2018-02-14 23:15:00,341.73767,273.80862,-0.46582425,-1.897156,-3.4846654,324.1198,73.03862,0.005278798
2018-02-14 23:30:00,342.05963,273.69336,-0.562628,-2.2802944,-4.0655065,323.98715,75.681915,0.005424527
2018-02-14 23:45:00,341.92535,273.2588,-0.7275835,-2.8817444,-4.0798655,323.4875,79.91592,0.0055507943
2018-02-15 00:00:00,342.08664,273.44714,-0.46265075,-1.6373417,-3.047337,323.71646,78.44641,0.0055242656
2018-02-15 00:15:00,341.99142,273.59772,-0.22559948,-0.68392587,-1.8118877,323.87854,76.41785,0.0054396535
2018-02-15 00:30:00,341.50415,273.34366,-0.06123505,-0.13610408,-0.6220049,323.57227,77.12947,0.0053895283
2018-02-15 00:45:00,341.01892,273.49478,-0.23765717,-0.34795213,-1.3566997,323.75278,73.265915,0.005176218
2018-02-15 01:00:00,340.9924,273.44122,-0.11075397,-0.4147038,-0.10196377,323.6796,73.7901,0.0051924437
2018-02-15 01:15:00,341.03934,273.28674,-0.1928701,-0.8980333,-0.2875064,323.49335,75.738495,0.0052697957
2018-02-15 01:30:00,341.51892,273.31393,-0.4903091,-1.6893429,-1.1245902,323.52686,77.59132,0.0054094847
2018-02-15 01:45:00,341.34277,273.5685,-0.4320744,-1.3306717,-0.9118149,323.83228,73.93789,0.0052513042
2018-02-15 02:00:00,340.97513,273.62195,-0.52168703,-1.4094424,-2.182825,323.92905,71.551125,0.0051034014
2018-02-15 02:15:00,340.5306,273.61588,-0.35833803,-1.7258828,-1.4443614,323.9234,69.651276,0.004965789
2018-02-15 02:30:00,340.27994,273.04004,-0.4389848,-2.2509298,-0.5009117,323.2394,74.83278,0.005116137
2018-02-15 02:45:00,340.22403,272.7342,-0.83157146,-4.12035,-4.6736517,322.8983,77.95828,0.0052132923
2018-02-15 03:00:00,339.86362,273.12054,-0.41743857,-1.8068664,-3.048346,323.37222,71.8141,0.0049406746
2018-02-15 03:15:00,339.83688,272.9342,-0.51680326,-2.831142,-2.872477,323.1476,73.78491,0.005007515
2018-02-15 03:30:00,339.91254,273.3186,-0.48336732,-1.3355639,-3.825295,323.60364,69.89962,0.0048786686
2018-02-15 03:45:00,339.79797,272.14496,-0.70771563,-1.898002,-2.7424521,322.2111,82.90994,0.005310713
