z_column,releases,R_DIS_all
BL,2018-01-10 11:00:00,365.8512794808706
BL,2018-01-10 12:00:00,422.7184954854688
BL,2018-01-10 13:00:00,504.4373559864354
BL,2018-01-10 14:00:00,523.1986084417526
BL,2018-01-10 15:00:00,423.1627890444271
BL,2018-01-10 16:00:00,430.59637248016764
BL,2018-01-10 17:00:00,444.3217409902543
BL,2018-01-10 18:00:00,490.7472707443028
BL,2018-01-10 19:00:00,530.5991666964953
BL,2018-01-10 20:00:00,484.32261821927847
BL,2018-01-10 21:00:00,498.6221008924935
BL,2018-01-10 22:00:00,516.3939317586269
BL,2018-01-10 23:00:00,567.7100851503784
BL,2018-01-11 00:00:00,452.98949662206473
BL,2018-01-11 01:00:00,548.5276257734419
BL,2018-01-11 02:00:00,578.1854022166395
BL,2018-01-11 03:00:00,734.0290276024853
BL,2018-01-11 04:00:00,844.5361523388331
BL,2018-01-11 05:00:00,900.4298020279791
BL,2018-01-11 06:00:00,622.3200062412114
BL,2018-01-11 07:00:00,749.6371518472697
BL,2018-01-11 08:00:00,866.4150381248068
BL,2018-01-11 09:00:00,975.5342200743137
BL,2018-01-11 10:00:00,915.8299995521631
BL,2018-01-11 11:00:00,780.896635150123
BL,2018-01-11 12:00:00,700.1282578607423
BL,2018-01-11 13:00:00,735.2113624001839
BL,2018-01-11 14:00:00,640.1655872559329
BL,2018-01-11 15:00:00,603.7190301969571
BL,2018-01-11 16:00:00,595.2709046649697
BL,2018-01-11 17:00:00,617.6344743611527
BL,2018-01-11 18:00:00,581.4375475453555
BL,2018-01-11 19:00:00,612.670653890626
BL,2018-01-11 20:00:00,563.1510645557582
BL,2018-01-11 21:00:00,742.7401357268441
BL,2018-01-11 22:00:00,614.3518842017838
BL,2018-01-11 23:00:00,534.4543080286643
BL,2018-01-12 00:00:00,726.5895114978156
BL,2018-01-12 01:00:00,778.9718454526347
BL,2018-01-12 02:00:00,759.1539789156443
BL,2018-01-12 03:00:00,692.2283992817003
BL,2018-01-12 04:00:00,656.4512920463449
BL,2018-01-12 05:00:00,669.7835684081595
BL,2018-01-12 06:00:00,658.2832682613979
BL,2018-01-12 07:00:00,644.8672170104255
BL,2018-01-12 08:00:00,598.6603834090554
BL,2018-01-12 09:00:00,567.5856712753477
BL,2018-01-12 10:00:00,541.2842438764717
BL,2018-01-12 11:00:00,538.1611757000646
BL,2018-01-12 12:00:00,495.7346127178961
BL,2018-01-12 13:00:00,433.2522420100446
BL,2018-01-12 14:00:00,372.37269834231563
BL,2018-01-12 15:00:00,350.0648203557856
BL,2018-01-12 16:00:00,332.8254284675805
BL,2018-01-12 17:00:00,317.2082934686835
BL,2018-01-12 18:00:00,293.9471592810965
BL,2018-01-12 19:00:00,249.06010278460275
BL,2018-01-12 20:00:00,242.4629758153648
BL,2018-01-12 21:00:00,251.2841011840043
BL,2018-01-12 22:00:00,257.7957439139662
BL,2018-01-12 23:00:00,252.44343397007452
BL,2018-01-13 00:00:00,245.8607832280835
BL,2018-01-13 01:00:00,243.84901816745227
BL,2018-01-13 02:00:00,237.25701696417886
BL,2018-01-13 03:00:00,230.29279027170432
BL,2018-01-13 04:00:00,219.7157736756084
BL,2018-01-13 05:00:00,208.56287989501908
BL,2018-01-13 06:00:00,202.19873124582773
BL,2018-01-13 07:00:00,179.81205763909907
BL,2018-01-13 08:00:00,171.86460230876054
BL,2018-01-13 09:00:00,160.1150928854474
BL,2018-01-13 10:00:00,166.32734086247444
BL,2018-01-13 11:00:00,170.41762761742453
BL,2018-01-13 12:00:00,164.32006180631817
BL,2018-01-13 13:00:00,155.6617179960041
BL,2018-01-13 14:00:00,135.80119362743284
BL,2018-01-13 15:00:00,141.5939512175845
BL,2018-01-13 16:00:00,161.15799922723536
BL,2018-01-13 17:00:00,223.6022880496742
BL,2018-01-13 18:00:00,264.0230033785602
BL,2018-01-13 19:00:00,158.28182154456974
BL,2018-01-13 20:00:00,129.07445802861116
BL,2018-01-13 21:00:00,141.81345183991507
BL,2018-01-13 22:00:00,125.78195645472611
BL,2018-01-13 23:00:00,149.5486106207534
BL,2018-01-14 00:00:00,256.40846554687886
BL,2018-01-14 01:00:00,242.97178618418553
BL,2018-01-14 02:00:00,207.99310194346913
BL,2018-01-14 03:00:00,163.3840246605602
BL,2018-01-14 04:00:00,171.54146496000408
BL,2018-01-14 05:00:00,185.07261965254628
BL,2018-01-14 06:00:00,195.76312057555756
BL,2018-01-14 07:00:00,235.1216018623398
BL,2018-01-14 08:00:00,212.42855173747083
BL,2018-01-14 09:00:00,195.5500529272789
BL,2018-01-14 10:00:00,219.5106390867474
BL,2018-01-14 11:00:00,212.7863981684693
BL,2018-01-14 12:00:00,199.0109672287494
BL,2018-01-14 13:00:00,193.5513118552254
BL,2018-01-14 14:00:00,160.4181838701611
BL,2018-01-14 15:00:00,146.5484813524216
BL,2018-01-14 16:00:00,155.25951658539253
BL,2018-01-14 17:00:00,152.70918261572498
BL,2018-01-14 18:00:00,124.44878344830937
BL,2018-01-14 19:00:00,110.57029046143774
BL,2018-01-14 20:00:00,137.39211939472005
BL,2018-01-14 21:00:00,142.8575851158366
BL,2018-01-14 22:00:00,146.51032914669165
BL,2018-01-14 23:00:00,149.04720976344922
BL,2018-01-15 00:00:00,149.98647656207459
BL,2018-01-15 01:00:00,145.94818578717158
BL,2018-01-15 02:00:00,173.22289331178365
BL,2018-01-15 03:00:00,176.31050516294104
BL,2018-01-15 04:00:00,190.1810556928443
BL,2018-01-15 05:00:00,205.90020027021558
BL,2018-01-15 06:00:00,214.38757116895744
BL,2018-01-15 07:00:00,207.9958170803061
BL,2018-01-15 08:00:00,183.61716245205244
BL,2018-01-15 09:00:00,179.69120358735944
BL,2018-01-15 10:00:00,170.08598780805372
BL,2018-01-15 11:00:00,160.86751011482636
BL,2018-01-15 12:00:00,168.8313973414947
BL,2018-01-15 13:00:00,159.36323370724358
BL,2018-01-15 14:00:00,143.64365596140289
BL,2018-01-15 15:00:00,141.26190526571554
BL,2018-01-15 16:00:00,145.99870369507275
BL,2018-01-15 17:00:00,148.83041815459657
BL,2018-01-15 18:00:00,152.48584389158836
BL,2018-01-15 19:00:00,158.1789346554194
BL,2018-01-15 20:00:00,159.95849363829652
BL,2018-01-15 21:00:00,162.2306717739865
BL,2018-01-15 22:00:00,154.3415751796627
BL,2018-01-15 23:00:00,162.06936360100534
BL,2018-01-16 00:00:00,163.90021721525926
BL,2018-01-16 01:00:00,163.77408577787136
BL,2018-01-16 02:00:00,152.74859464333653
BL,2018-01-16 03:00:00,157.69174895706783
BL,2018-01-16 04:00:00,157.17116366370624
BL,2018-01-16 05:00:00,160.71449933782284
BL,2018-01-16 06:00:00,170.92271434617174
BL,2018-01-16 07:00:00,160.5632473236777
BL,2018-01-16 08:00:00,176.0203169694376
BL,2018-01-16 09:00:00,195.41809400513364
BL,2018-01-16 10:00:00,185.34879666393132
BL,2018-01-16 11:00:00,190.69523583534425
BL,2018-01-16 12:00:00,171.53670361712713
BL,2018-01-16 13:00:00,164.37609315424874
BL,2018-01-16 14:00:00,177.8784339747459
BL,2018-01-16 15:00:00,191.97475361897406
BL,2018-01-16 16:00:00,175.3693582065328
BL,2018-01-16 17:00:00,161.3845434654377
BL,2018-01-16 18:00:00,175.13996538999214
BL,2018-01-16 19:00:00,163.57446596875516
BL,2018-01-16 20:00:00,154.8169098035365
BL,2018-01-16 21:00:00,154.09355690741967
BL,2018-01-16 22:00:00,166.07555803647475
BL,2018-01-16 23:00:00,206.75474259932628
BL,2018-01-17 00:00:00,194.87880724694116
BL,2018-01-17 01:00:00,247.06335988140063
BL,2018-01-17 02:00:00,238.39879020548116
BL,2018-01-17 03:00:00,223.4098464663074
BL,2018-01-17 04:00:00,222.99763424919243
BL,2018-01-17 05:00:00,204.63439028017038
BL,2018-01-17 06:00:00,226.38430011271268
BL,2018-01-17 07:00:00,283.1887505259432
BL,2018-01-17 08:00:00,276.3830617082257
BL,2018-01-17 09:00:00,295.1177014750892
BL,2018-01-17 10:00:00,325.57593494659756
BL,2018-01-17 11:00:00,312.64755305326025
BL,2018-01-17 12:00:00,290.13872937695544
BL,2018-01-17 13:00:00,230.64417951055978
BL,2018-01-17 14:00:00,182.17921763761169
BL,2018-01-17 15:00:00,151.99745166847083
BL,2018-01-17 16:00:00,132.9083031765484
BL,2018-01-17 17:00:00,124.7277330686911
BL,2018-01-17 18:00:00,129.31357981903162
BL,2018-01-17 19:00:00,126.67522161220559
BL,2018-01-17 20:00:00,136.29577983532857
BL,2018-01-17 21:00:00,126.96694871676787
BL,2018-01-17 22:00:00,132.49456106557975
BL,2018-01-17 23:00:00,131.43348398620728
BL,2018-01-18 00:00:00,134.9178736118026
BL,2018-01-18 01:00:00,128.57142263971355
BL,2018-01-18 02:00:00,143.58593391602997
BL,2018-01-18 03:00:00,179.83700028855662
BL,2018-01-18 04:00:00,127.50202137918268
BL,2018-01-18 05:00:00,147.46267923713495
BL,2018-01-18 06:00:00,149.252065577552
BL,2018-01-18 07:00:00,141.34204771046655
BL,2018-01-18 08:00:00,140.58490739770494
BL,2018-01-18 09:00:00,137.92948164202508
BL,2018-01-18 10:00:00,126.44660193535766
BL,2018-01-18 11:00:00,118.023913952724
BL,2018-01-18 12:00:00,110.83956815625451
BL,2018-01-18 13:00:00,89.09843666949705
BL,2018-01-18 14:00:00,76.16509968702997
BL,2018-01-18 15:00:00,103.44992268550135
BL,2018-01-18 16:00:00,96.71675548025003
BL,2018-01-18 17:00:00,98.24146070527048
BL,2018-01-18 18:00:00,101.39767963550493
BL,2018-01-18 19:00:00,77.48210973656204
BL,2018-01-18 20:00:00,85.08478224601849
BL,2018-01-18 21:00:00,87.46622774554108
BL,2018-01-18 22:00:00,112.07407346856397
BL,2018-01-18 23:00:00,155.51942127496525
BL,2018-01-19 00:00:00,157.47361892588577
BL,2018-01-19 01:00:00,147.00969902784823
BL,2018-01-19 02:00:00,132.27439391048196
BL,2018-01-19 03:00:00,116.44328237966435
BL,2018-01-19 04:00:00,103.26903233523788
BL,2018-01-19 05:00:00,90.4414860916942
BL,2018-01-19 06:00:00,91.26442615336052
BL,2018-01-19 07:00:00,112.2221077856651
BL,2018-01-19 08:00:00,107.69666300630325
BL,2018-01-19 09:00:00,88.14013786935162
BL,2018-01-19 10:00:00,72.84395897533135
BL,2018-01-19 11:00:00,72.85623462276529
BL,2018-01-19 12:00:00,73.7048941521963
BL,2018-01-19 13:00:00,74.46020114385036
BL,2018-01-19 14:00:00,76.08789254831349
BL,2018-01-19 15:00:00,70.07074331824278
BL,2018-01-19 16:00:00,71.15736190345858
BL,2018-01-19 17:00:00,71.91526123166042
BL,2018-01-19 18:00:00,71.07573306424302
BL,2018-01-19 19:00:00,65.38113156027786
BL,2018-01-19 20:00:00,65.25259091682976
BL,2018-01-19 21:00:00,68.86532099473574
BL,2018-01-19 22:00:00,78.95207926515666
BL,2018-01-19 23:00:00,76.73595019659658
BL,2018-01-20 00:00:00,81.77372814300749
BL,2018-01-20 01:00:00,68.26322376229953
BL,2018-01-20 02:00:00,74.16819043288078
BL,2018-01-20 03:00:00,78.08162154888385
BL,2018-01-20 04:00:00,80.79864974887533
BL,2018-01-20 05:00:00,107.88054951780455
BL,2018-01-20 06:00:00,113.660633165962
BL,2018-01-20 07:00:00,111.74216762912386
BL,2018-01-20 08:00:00,93.5153465631679
BL,2018-01-20 09:00:00,75.81254122485893
BL,2018-01-20 10:00:00,76.90201717705294
BL,2018-01-20 11:00:00,77.72156193470454
BL,2018-01-20 12:00:00,78.2378860574319
BL,2018-01-20 13:00:00,74.9464834053227
BL,2018-01-20 14:00:00,68.13413090618629
BL,2018-01-20 15:00:00,62.17453713688017
BL,2018-01-20 16:00:00,64.31135937621185
BL,2018-01-20 17:00:00,77.75796456808798
BL,2018-01-20 18:00:00,81.68796429676122
BL,2018-01-20 19:00:00,80.34383245790457
BL,2018-01-20 20:00:00,88.43656798590361
BL,2018-01-20 21:00:00,93.66578724715208
BL,2018-01-20 22:00:00,97.319728783294
BL,2018-01-20 23:00:00,87.96531207190121
BL,2018-01-21 00:00:00,89.40319172498455
BL,2018-01-21 01:00:00,96.67311090323935
BL,2018-01-21 02:00:00,96.03919796135662
BL,2018-01-21 03:00:00,109.75042210942449
BL,2018-01-21 04:00:00,124.4952454042064
BL,2018-01-21 05:00:00,140.29694993121564
BL,2018-01-21 06:00:00,145.32790187166978
BL,2018-01-21 07:00:00,123.72602336728366
BL,2018-01-21 08:00:00,148.53842660183926
BL,2018-01-21 09:00:00,144.42961786656937
BL,2018-01-21 10:00:00,146.51785636377218
BL,2018-01-21 11:00:00,130.54145146913575
BL,2018-01-21 12:00:00,113.22954792813258
BL,2018-01-21 13:00:00,94.70357082182207
BL,2018-01-21 14:00:00,75.75989073591845
BL,2018-01-21 15:00:00,86.36935534506242
BL,2018-01-21 16:00:00,85.29943799763325
BL,2018-01-21 17:00:00,86.50648477674
BL,2018-01-21 18:00:00,87.20861779930213
BL,2018-01-21 19:00:00,85.77770173350892
BL,2018-01-21 20:00:00,84.21912652153769
BL,2018-01-21 21:00:00,85.560523525559
BL,2018-01-21 22:00:00,82.22695597263707
BL,2018-01-21 23:00:00,78.18314789260559
BL,2018-01-22 00:00:00,78.41115428094894
BL,2018-01-22 01:00:00,78.80886535054792
BL,2018-01-22 02:00:00,74.79219652529771
BL,2018-01-22 03:00:00,72.38973833465839
BL,2018-01-22 04:00:00,72.51810722259265
BL,2018-01-22 05:00:00,69.9482964025677
BL,2018-01-22 06:00:00,66.81278231218383
BL,2018-01-22 07:00:00,65.22789168803735
BL,2018-01-22 08:00:00,60.41823808795096
BL,2018-01-22 09:00:00,55.85295202030112
BL,2018-01-22 10:00:00,58.223307544817835
BL,2018-01-22 11:00:00,59.33037643585632
BL,2018-01-22 12:00:00,57.21016639665961
BL,2018-01-22 13:00:00,52.595297130325015
BL,2018-01-22 14:00:00,49.20929834101733
BL,2018-01-22 15:00:00,52.5937542208864
BL,2018-01-22 16:00:00,59.65096073960354
BL,2018-01-22 17:00:00,76.26400794477972
BL,2018-01-22 18:00:00,94.9842803331825
BL,2018-01-22 19:00:00,97.27884544058986
BL,2018-01-22 20:00:00,100.4890050479523
BL,2018-01-22 21:00:00,109.00379087089829
BL,2018-01-22 22:00:00,110.2867059104539
BL,2018-01-22 23:00:00,117.80471000110022
BL,2018-01-23 00:00:00,101.20275124936207
BL,2018-01-23 01:00:00,99.75792223249277
BL,2018-01-23 02:00:00,104.20560993873107
BL,2018-01-23 03:00:00,98.95719370455703
BL,2018-01-23 04:00:00,95.1034461006845
BL,2018-01-23 05:00:00,90.64011994334119
BL,2018-01-23 06:00:00,96.17086922150527
BL,2018-01-23 07:00:00,90.55115026652975
BL,2018-01-23 08:00:00,88.78413212042116
BL,2018-01-23 09:00:00,80.15247417668792
BL,2018-01-23 10:00:00,72.23963772654427
BL,2018-01-23 11:00:00,68.26077091185886
BL,2018-01-23 12:00:00,65.2059078110703
BL,2018-01-23 13:00:00,62.93860098854963
BL,2018-01-23 14:00:00,54.922461486679765
BL,2018-01-23 15:00:00,57.43561449142902
BL,2018-01-23 16:00:00,67.76215898724266
BL,2018-01-23 17:00:00,71.52933764114663
BL,2018-01-23 18:00:00,77.28331719182728
BL,2018-01-23 19:00:00,83.38354377352586
BL,2018-01-23 20:00:00,95.29634557759327
BL,2018-01-23 21:00:00,107.4891504167154
BL,2018-01-23 22:00:00,119.78159410904728
BL,2018-01-23 23:00:00,119.9783308909195
BL,2018-01-24 00:00:00,134.27246231244254
BL,2018-01-24 01:00:00,133.4902885053875
BL,2018-01-24 02:00:00,126.04350261338703
BL,2018-01-24 03:00:00,121.69852955400312
BL,2018-01-24 04:00:00,119.4463001914708
BL,2018-01-24 05:00:00,109.85051991385907
BL,2018-01-24 06:00:00,115.64417092892643
BL,2018-01-24 07:00:00,152.3307011197514
BL,2018-01-24 08:00:00,136.38433654478177
BL,2018-01-24 09:00:00,155.40316793548865
BL,2018-01-24 10:00:00,141.40756278959444
BL,2018-01-24 11:00:00,141.45282307056814
BL,2018-01-24 12:00:00,113.83633141030667
BL,2018-01-24 13:00:00,103.29819063869809
BL,2018-01-24 14:00:00,83.00456279381447
BL,2018-01-24 15:00:00,87.4818124323326
BL,2018-01-24 16:00:00,89.95480546069598
BL,2018-01-24 17:00:00,101.80930611866022
BL,2018-01-24 18:00:00,111.02793960952096
BL,2018-01-24 19:00:00,162.9763021152869
BL,2018-01-24 20:00:00,159.21533980006646
BL,2018-01-24 21:00:00,152.73985348328475
BL,2018-01-24 22:00:00,140.70289351490484
BL,2018-01-24 23:00:00,142.02761151889644
BL,2018-01-25 00:00:00,139.31479646012025
BL,2018-01-25 01:00:00,135.07309251043293
BL,2018-01-25 02:00:00,130.36846546619347
BL,2018-01-25 03:00:00,124.62948319890354
BL,2018-01-25 04:00:00,119.7765685775553
BL,2018-01-25 05:00:00,115.01562594665774
BL,2018-01-25 06:00:00,107.30384790032797
BL,2018-01-25 07:00:00,113.46874498514103
BL,2018-01-25 08:00:00,108.87256232501686
BL,2018-01-25 09:00:00,95.17951835160012
BL,2018-01-25 10:00:00,89.04489027492292
BL,2018-01-25 11:00:00,90.59115932210565
BL,2018-01-25 12:00:00,91.72872019510072
BL,2018-01-25 13:00:00,85.61364286044946
BL,2018-01-25 14:00:00,82.16524507429361
BL,2018-01-25 15:00:00,86.63469638352875
BL,2018-01-25 16:00:00,87.09848624521565
BL,2018-01-25 17:00:00,89.16451778688118
BL,2018-01-25 18:00:00,94.27624088267619
BL,2018-01-25 19:00:00,103.66444943090897
BL,2018-01-25 20:00:00,93.86919455720121
BL,2018-01-25 21:00:00,97.61213925864624
BL,2018-01-25 22:00:00,104.97124935982794
BL,2018-01-25 23:00:00,102.4013245459922
BL,2018-01-26 00:00:00,132.6912318950374
BL,2018-01-26 01:00:00,148.84455943263032
BL,2018-01-26 02:00:00,165.2851352570738
BL,2018-01-26 03:00:00,143.6240530596906
BL,2018-01-26 04:00:00,106.06579006287156
BL,2018-01-26 05:00:00,87.02122899513604
BL,2018-01-26 06:00:00,95.6377989770169
BL,2018-01-26 07:00:00,129.48977775794341
BL,2018-01-26 08:00:00,126.14507545042231
BL,2018-01-26 09:00:00,140.56944117452977
BL,2018-01-26 10:00:00,142.33438518560874
BL,2018-01-26 11:00:00,132.69702117845586
BL,2018-01-26 12:00:00,99.8965677291997
BL,2018-01-26 13:00:00,98.12992358747921
BL,2018-01-26 14:00:00,84.19692011765227
BL,2018-01-26 15:00:00,72.10327035839572
BL,2018-01-26 16:00:00,91.18546147126055
BL,2018-01-26 17:00:00,100.13057158188114
BL,2018-01-26 18:00:00,114.81772961025263
BL,2018-01-26 19:00:00,102.53832246297334
BL,2018-01-26 20:00:00,106.89102161356433
BL,2018-01-26 21:00:00,121.59189744159016
BL,2018-01-26 22:00:00,117.5738340629307
BL,2018-01-26 23:00:00,104.13678146276459
BL,2018-01-27 00:00:00,105.67440773104535
BL,2018-01-27 01:00:00,96.20730544261633
BL,2018-01-27 02:00:00,101.98515533869745
BL,2018-01-27 03:00:00,102.60876883331468
BL,2018-01-27 04:00:00,104.29862897722157
BL,2018-01-27 05:00:00,109.57217804985764
BL,2018-01-27 06:00:00,132.44279779517564
BL,2018-01-27 07:00:00,126.74080712330351
BL,2018-01-27 08:00:00,106.98406906290259
BL,2018-01-27 09:00:00,101.56464007348562
BL,2018-01-27 10:00:00,109.80696123294555
BL,2018-01-27 11:00:00,96.34825116216696
BL,2018-01-27 12:00:00,96.92673526250583
BL,2018-01-27 13:00:00,80.90290620399747
BL,2018-01-27 14:00:00,70.71532695113126
BL,2018-01-27 15:00:00,80.0609898854615
BL,2018-01-27 16:00:00,89.18289571483749
BL,2018-01-27 17:00:00,124.57287478653032
BL,2018-01-27 18:00:00,149.80835122761832
BL,2018-01-27 19:00:00,177.19299686481085
BL,2018-01-27 20:00:00,162.87404811796333
BL,2018-01-27 21:00:00,158.3027880534775
BL,2018-01-27 22:00:00,139.48347276514988
BL,2018-01-27 23:00:00,134.82377289794954
BL,2018-01-28 00:00:00,154.9058449192933
BL,2018-01-28 01:00:00,202.6025648947226
BL,2018-01-28 02:00:00,211.90799090547148
BL,2018-01-28 03:00:00,189.6600149129325
BL,2018-01-28 04:00:00,201.91341980540923
BL,2018-01-28 05:00:00,207.51071736711623
BL,2018-01-28 06:00:00,208.95923926566456
BL,2018-01-28 07:00:00,191.04895273453988
BL,2018-01-28 08:00:00,146.22842367328795
BL,2018-01-28 09:00:00,108.62934316412182
BL,2018-01-28 10:00:00,106.99089391882313
BL,2018-01-28 11:00:00,180.47823753567957
BL,2018-01-28 12:00:00,154.47820054405963
BL,2018-01-28 13:00:00,203.7212894052351
BL,2018-01-28 14:00:00,153.22591622383064
BL,2018-01-28 15:00:00,153.7090375933071
BL,2018-01-28 16:00:00,222.10403893302671
BL,2018-01-28 17:00:00,204.29931179864528
BL,2018-01-28 18:00:00,166.53927133193562
BL,2018-01-28 19:00:00,188.9198245162985
BL,2018-01-28 20:00:00,209.94783469880477
BL,2018-01-28 21:00:00,173.31403959259117
BL,2018-01-28 22:00:00,127.6883435495084
BL,2018-01-28 23:00:00,129.9043720553664
BL,2018-01-29 00:00:00,122.79806988693409
BL,2018-01-29 01:00:00,132.05271254924745
BL,2018-01-29 02:00:00,145.7097333854515
BL,2018-01-29 03:00:00,155.38645844239355
BL,2018-01-29 04:00:00,168.39295717783418
BL,2018-01-29 05:00:00,157.43941699292367
BL,2018-01-29 06:00:00,156.2863164492607
BL,2018-01-29 07:00:00,172.63499438469006
BL,2018-01-29 08:00:00,187.4437593593112
BL,2018-01-29 09:00:00,180.83416235234333
BL,2018-01-29 10:00:00,166.82250301867646
BL,2018-01-29 11:00:00,162.36243817701364
BL,2018-01-29 12:00:00,158.18279184466286
BL,2018-01-29 13:00:00,143.21204122187996
BL,2018-01-29 14:00:00,118.08079593048568
BL,2018-01-29 15:00:00,116.32327267484061
BL,2018-01-29 16:00:00,106.05105653808606
BL,2018-01-29 17:00:00,100.82632368301677
BL,2018-01-29 18:00:00,103.40240629712052
BL,2018-01-29 19:00:00,99.39048431294873
BL,2018-01-29 20:00:00,107.53732441640169
BL,2018-01-29 21:00:00,119.91876648884929
BL,2018-01-29 22:00:00,138.99660993458565
BL,2018-01-29 23:00:00,121.53574728209729
BL,2018-01-30 00:00:00,104.85536974864573
BL,2018-01-30 01:00:00,115.22408114736426
BL,2018-01-30 02:00:00,137.23981783152698
BL,2018-01-30 03:00:00,119.64927458170142
BL,2018-01-30 04:00:00,126.58176748952845
BL,2018-01-30 05:00:00,130.02721305221715
BL,2018-01-30 06:00:00,147.35647912068356
BL,2018-01-30 07:00:00,151.02158866375862
BL,2018-01-30 08:00:00,159.64779670030646
BL,2018-01-30 09:00:00,150.76315681742614
BL,2018-01-30 10:00:00,137.05566180920707
BL,2018-01-30 11:00:00,180.4353838307704
BL,2018-01-30 12:00:00,209.45119850845103
BL,2018-01-30 13:00:00,164.49277324800397
BL,2018-01-30 14:00:00,135.65671081463347
BL,2018-01-30 15:00:00,119.5969676622211
BL,2018-01-30 16:00:00,127.22612439654225
BL,2018-01-30 17:00:00,161.35933002019004
BL,2018-01-30 18:00:00,156.0736102259033
BL,2018-01-30 19:00:00,164.7665487509394
BL,2018-01-30 20:00:00,169.14730284135666
BL,2018-01-30 21:00:00,187.89558261050777
BL,2018-01-30 22:00:00,185.32559674638352
BL,2018-01-30 23:00:00,165.56624296187167
BL,2018-01-31 00:00:00,153.09747494678243
BL,2018-01-31 01:00:00,183.84174424092245
BL,2018-01-31 02:00:00,187.42489609038512
BL,2018-01-31 03:00:00,189.50797071835345
BL,2018-01-31 04:00:00,193.85569460738975
BL,2018-01-31 05:00:00,180.78991789838116
BL,2018-01-31 06:00:00,168.5719620752099
BL,2018-01-31 07:00:00,163.39391337765053
BL,2018-01-31 08:00:00,168.68711938012214
BL,2018-01-31 09:00:00,164.36504558312575
BL,2018-01-31 10:00:00,199.7655346353949
BL,2018-01-31 11:00:00,209.6889208363283
BL,2018-01-31 12:00:00,220.58544897886375
BL,2018-01-31 13:00:00,282.70180203104525
BL,2018-01-31 14:00:00,292.97027046139925
BL,2018-01-31 15:00:00,307.7896422018667
BL,2018-01-31 16:00:00,295.7581096087874
BL,2018-01-31 17:00:00,239.67908112237635
BL,2018-01-31 18:00:00,224.9522000858314
BL,2018-01-31 19:00:00,209.72919785726623
BL,2018-01-31 20:00:00,212.74491012743502
BL,2018-01-31 21:00:00,276.4662821862018
BL,2018-01-31 22:00:00,292.20666831968924
BL,2018-01-31 23:00:00,236.61326722970287
BL,2018-02-01 00:00:00,232.37634168224565
BL,2018-02-01 01:00:00,253.17890964432075
BL,2018-02-01 02:00:00,255.65207911782738
BL,2018-02-01 03:00:00,272.87639575251296
BL,2018-02-01 04:00:00,285.75099535870527
BL,2018-02-01 05:00:00,320.4959058535735
BL,2018-02-01 06:00:00,329.7837626006504
BL,2018-02-01 07:00:00,310.6602068216543
BL,2018-02-01 08:00:00,252.19848628785076
BL,2018-02-01 09:00:00,208.40237115183706
BL,2018-02-01 10:00:00,250.28195583491524
BL,2018-02-01 11:00:00,306.31666117851046
BL,2018-02-01 12:00:00,334.50554733268854
BL,2018-02-01 13:00:00,326.3192223231591
BL,2018-02-01 14:00:00,297.4902254864858
BL,2018-02-01 15:00:00,343.5836151417689
BL,2018-02-01 16:00:00,340.0716193441469
BL,2018-02-01 17:00:00,325.4727740263156
BL,2018-02-01 18:00:00,325.2759355635867
BL,2018-02-01 19:00:00,282.4239900809411
BL,2018-02-01 20:00:00,261.24046906107424
BL,2018-02-01 21:00:00,246.08119443911036
BL,2018-02-01 22:00:00,242.25060315078358
BL,2018-02-01 23:00:00,209.30190293551016
BL,2018-02-02 00:00:00,185.77064611377335
BL,2018-02-02 01:00:00,174.34944558050125
BL,2018-02-02 02:00:00,189.26841551958526
BL,2018-02-02 03:00:00,189.51817599333586
BL,2018-02-02 04:00:00,172.70176798548596
BL,2018-02-02 05:00:00,217.6826614727262
BL,2018-02-02 06:00:00,188.54194658983988
BL,2018-02-02 07:00:00,152.2724657915648
BL,2018-02-02 08:00:00,165.91483873226852
BL,2018-02-02 09:00:00,216.43787388874566
BL,2018-02-02 10:00:00,309.5589617016609
BL,2018-02-02 11:00:00,298.52953043254263
BL,2018-02-02 12:00:00,274.137050141002
BL,2018-02-02 13:00:00,192.53360705600386
BL,2018-02-02 14:00:00,141.16284539943845
BL,2018-02-02 15:00:00,130.9237121020891
BL,2018-02-02 16:00:00,132.05176595371572
BL,2018-02-02 17:00:00,147.58817009943877
BL,2018-02-02 18:00:00,139.6898362364178
BL,2018-02-02 19:00:00,136.38163998346295
BL,2018-02-02 20:00:00,126.97203782657544
BL,2018-02-02 21:00:00,126.84074870497462
BL,2018-02-02 22:00:00,124.96475592296355
BL,2018-02-02 23:00:00,124.79859355951288
BL,2018-02-03 00:00:00,140.2839717662937
BL,2018-02-03 01:00:00,139.68473739603098
BL,2018-02-03 02:00:00,158.40393468897352
BL,2018-02-03 03:00:00,322.7514108591942
BL,2018-02-03 04:00:00,303.11139786395614
BL,2018-02-03 05:00:00,254.95929047956366
BL,2018-02-03 06:00:00,244.9153959969783
BL,2018-02-03 07:00:00,211.61972122742122
BL,2018-02-03 08:00:00,178.92318081508685
BL,2018-02-03 09:00:00,176.46504052137564
BL,2018-02-03 10:00:00,178.14619812564987
BL,2018-02-03 11:00:00,177.89716079497418
BL,2018-02-03 12:00:00,179.52902524121976
BL,2018-02-03 13:00:00,155.8416405693571
BL,2018-02-03 14:00:00,154.36972087530683
BL,2018-02-03 15:00:00,154.66845446162026
BL,2018-02-03 16:00:00,148.86741839355867
BL,2018-02-03 17:00:00,170.62790551659418
