normalized,z_column,releases,conc_all
0,LEV0,2018-04-02 00:00:00,21854.365831010058
0,LEV0,2018-04-02 01:00:00,20474.7536812155
0,LEV0,2018-04-02 02:00:00,18479.16928659767
0,LEV0,2018-04-02 03:00:00,17551.634146245116
0,LEV0,2018-04-02 04:00:00,18213.09188983898
0,LEV0,2018-04-02 05:00:00,20339.939447995126
0,LEV0,2018-04-02 06:00:00,22815.75390460002
0,LEV0,2018-04-02 07:00:00,25110.881921828914
0,LEV0,2018-04-02 08:00:00,26834.95154093418
0,LEV0,2018-04-02 09:00:00,27706.627466869926
0,LEV0,2018-04-02 10:00:00,26686.42326322121
0,LEV0,2018-04-02 11:00:00,25711.91599905276
0,LEV0,2018-04-02 12:00:00,30398.396686760963
0,LEV0,2018-04-02 13:00:00,29805.01810705147
0,LEV0,2018-04-02 14:00:00,38887.366080469445
0,LEV0,2018-04-02 15:00:00,42121.01302979826
0,LEV0,2018-04-02 16:00:00,51463.50770793987
0,LEV0,2018-04-02 17:00:00,36213.47011549493
0,LEV0,2018-04-02 18:00:00,29871.078371251828
0,LEV0,2018-04-02 19:00:00,25740.089556282277
0,LEV0,2018-04-02 20:00:00,30954.188567547608
0,LEV0,2018-04-02 21:00:00,32478.881035867806
0,LEV0,2018-04-02 22:00:00,29481.769407680382
0,LEV0,2018-04-02 23:00:00,27838.827419191
0,LEV0,2018-04-03 00:00:00,28106.84319882928
0,LEV0,2018-04-03 01:00:00,27308.0625784099
0,LEV0,2018-04-03 02:00:00,27540.218062895423
0,LEV0,2018-04-03 03:00:00,28550.148586666855
0,LEV0,2018-04-03 04:00:00,28685.62302269235
0,LEV0,2018-04-03 05:00:00,26252.300994990917
0,LEV0,2018-04-03 06:00:00,28423.411963880666
0,LEV0,2018-04-03 07:00:00,30583.951279495566
0,LEV0,2018-04-03 08:00:00,32581.155058912693
0,LEV0,2018-04-03 09:00:00,35867.469775262325
0,LEV0,2018-04-03 10:00:00,44685.231159113086
0,LEV0,2018-04-03 11:00:00,43244.67518785861
0,LEV0,2018-04-03 12:00:00,36845.349099558975
0,LEV0,2018-04-03 13:00:00,37232.77684557214
0,LEV0,2018-04-03 14:00:00,52342.527157361874
0,LEV0,2018-04-03 15:00:00,62623.12952345629
0,LEV0,2018-04-03 16:00:00,44006.435977742854
0,LEV0,2018-04-03 17:00:00,27510.701403496994
0,LEV0,2018-04-03 18:00:00,12575.772457872366
0,LEV0,2018-04-03 19:00:00,13397.122102483516
0,LEV0,2018-04-03 20:00:00,14746.370537909619
0,LEV0,2018-04-03 21:00:00,16168.84074049631
0,LEV0,2018-04-03 22:00:00,30546.439219673157
0,LEV0,2018-04-03 23:00:00,21488.261931594876
0,LEV0,2018-04-04 00:00:00,17776.458008511083
0,LEV0,2018-04-04 01:00:00,16810.42204942902
0,LEV0,2018-04-04 02:00:00,16725.09295226981
0,LEV0,2018-04-04 03:00:00,17521.077463331963
0,LEV0,2018-04-04 04:00:00,20257.54758816318
0,LEV0,2018-04-04 05:00:00,21017.59984893738
0,LEV0,2018-04-04 06:00:00,22483.718741526725
0,LEV0,2018-04-04 07:00:00,23538.11607411509
0,LEV0,2018-04-04 08:00:00,24878.987111588285
0,LEV0,2018-04-04 09:00:00,26222.579369628453
0,LEV0,2018-04-04 10:00:00,30625.034581747714
0,LEV0,2018-04-04 11:00:00,30847.473612371017
0,LEV0,2018-04-04 12:00:00,30760.682849779765
0,LEV0,2018-04-04 13:00:00,33277.51205983885
0,LEV0,2018-04-04 14:00:00,45795.61066021516
0,LEV0,2018-04-04 15:00:00,56501.824203698656
0,LEV0,2018-04-04 16:00:00,47181.581077965624
0,LEV0,2018-04-04 17:00:00,40969.82859270744
0,LEV0,2018-04-04 18:00:00,27225.476466089076
0,LEV0,2018-04-04 19:00:00,20848.61879601184
0,LEV0,2018-04-04 20:00:00,21406.62912250304
0,LEV0,2018-04-04 21:00:00,21192.23770675848
0,LEV0,2018-04-04 22:00:00,32548.980813799724
0,LEV0,2018-04-04 23:00:00,29278.558428521985
0,LEV0,2018-04-05 00:00:00,26619.843922021773
0,LEV0,2018-04-05 01:00:00,23276.876457549624
0,LEV0,2018-04-05 02:00:00,24835.023423189457
0,LEV0,2018-04-05 03:00:00,23602.018278586882
0,LEV0,2018-04-05 04:00:00,21497.375687238156
0,LEV0,2018-04-05 05:00:00,23707.142034410645
0,LEV0,2018-04-05 06:00:00,27444.729701391494
0,LEV0,2018-04-05 07:00:00,36382.43735784079
0,LEV0,2018-04-05 08:00:00,43582.153292277464
0,LEV0,2018-04-05 09:00:00,39208.29671673202
0,LEV0,2018-04-05 10:00:00,38779.47684899764
0,LEV0,2018-04-05 11:00:00,28471.422945140777
0,LEV0,2018-04-05 12:00:00,31192.31764911385
0,LEV0,2018-04-05 13:00:00,35115.72472068741
0,LEV0,2018-04-05 14:00:00,38313.77805164486
0,LEV0,2018-04-05 15:00:00,47502.19213934916
0,LEV0,2018-04-05 16:00:00,35697.52327743871
0,LEV0,2018-04-05 17:00:00,26979.1301660349
0,LEV0,2018-04-05 18:00:00,19143.677038943213
0,LEV0,2018-04-05 19:00:00,16598.156306790414
0,LEV0,2018-04-05 20:00:00,13694.506659786472
0,LEV0,2018-04-05 21:00:00,12906.803048779988
0,LEV0,2018-04-05 22:00:00,14726.996841704371
0,LEV0,2018-04-05 23:00:00,19937.669857979978
0,LEV0,2018-04-06 00:00:00,16574.081623790684
0,LEV0,2018-04-06 01:00:00,15686.053931508377
0,LEV0,2018-04-06 02:00:00,15214.769295122904
0,LEV0,2018-04-06 03:00:00,15770.10041053808
0,LEV0,2018-04-06 04:00:00,16413.54659665881
0,LEV0,2018-04-06 05:00:00,17168.798021118535
0,LEV0,2018-04-06 06:00:00,18616.834316780092
0,LEV0,2018-04-06 07:00:00,23820.846078983523
0,LEV0,2018-04-06 08:00:00,27624.439616718206
0,LEV0,2018-04-06 09:00:00,30823.68471398373
0,LEV0,2018-04-06 10:00:00,26611.819836999755
0,LEV0,2018-04-06 11:00:00,24647.877557035048
0,LEV0,2018-04-06 12:00:00,28950.924014767996
0,LEV0,2018-04-06 13:00:00,32257.195696127448
0,LEV0,2018-04-06 14:00:00,32522.82313128616
0,LEV0,2018-04-06 15:00:00,46347.45216838901
0,LEV0,2018-04-06 16:00:00,39634.823539663885
0,LEV0,2018-04-06 17:00:00,39316.47233185873
0,LEV0,2018-04-06 18:00:00,35561.80928749829
0,LEV0,2018-04-06 19:00:00,36659.65072244537
0,LEV0,2018-04-06 20:00:00,35891.68566029838
0,LEV0,2018-04-06 21:00:00,35434.00672837764
0,LEV0,2018-04-06 22:00:00,33228.85941770055
0,LEV0,2018-04-06 23:00:00,25652.25327366731
0,LEV0,2018-04-07 00:00:00,27877.62493057429
0,LEV0,2018-04-07 01:00:00,28279.10730455854
0,LEV0,2018-04-07 02:00:00,26700.758984758275
0,LEV0,2018-04-07 03:00:00,24184.00386161667
0,LEV0,2018-04-07 04:00:00,22940.68948332543
0,LEV0,2018-04-07 05:00:00,24581.18285759236
0,LEV0,2018-04-07 06:00:00,29659.38979566824
0,LEV0,2018-04-07 07:00:00,29687.5025656383
0,LEV0,2018-04-07 08:00:00,26251.440135692766
0,LEV0,2018-04-07 09:00:00,18638.197569256503
0,LEV0,2018-04-07 10:00:00,19952.701220502426
0,LEV0,2018-04-07 11:00:00,27363.7131970881
0,LEV0,2018-04-07 12:00:00,26072.73377735365
0,LEV0,2018-04-07 13:00:00,29077.855478248955
0,LEV0,2018-04-07 14:00:00,39855.23624257098
0,LEV0,2018-04-07 15:00:00,47374.295854054384
0,LEV0,2018-04-07 16:00:00,44566.93617880911
0,LEV0,2018-04-07 17:00:00,39645.225098753166
0,LEV0,2018-04-07 18:00:00,41714.781179502315
0,LEV0,2018-04-07 19:00:00,39341.5094857549
0,LEV0,2018-04-07 20:00:00,33542.09180998063
0,LEV0,2018-04-07 21:00:00,37447.129818289635
0,LEV0,2018-04-07 22:00:00,37171.94325687208
0,LEV0,2018-04-07 23:00:00,42851.45158705178
0,LEV0,2018-04-08 00:00:00,36354.3269343474
0,LEV0,2018-04-08 01:00:00,33516.14060414709
0,LEV0,2018-04-08 02:00:00,30439.788326449587
0,LEV0,2018-04-08 03:00:00,27222.523245660195
0,LEV0,2018-04-08 04:00:00,34237.96204281163
0,LEV0,2018-04-08 05:00:00,42175.12193885223
0,LEV0,2018-04-08 06:00:00,25813.039906812646
0,LEV0,2018-04-08 07:00:00,29743.043933172783
0,LEV0,2018-04-08 08:00:00,38662.57924214515
0,LEV0,2018-04-08 09:00:00,39348.77955049906
0,LEV0,2018-04-08 10:00:00,37756.290820607726
0,LEV0,2018-04-08 11:00:00,38183.82463399509
0,LEV0,2018-04-08 12:00:00,39954.046043753486
0,LEV0,2018-04-08 13:00:00,40118.80135015041
0,LEV0,2018-04-08 14:00:00,52311.67124947439
0,LEV0,2018-04-08 15:00:00,50278.18247407852
0,LEV0,2018-04-08 16:00:00,40857.14472456276
0,LEV0,2018-04-08 17:00:00,27959.98550696109
0,LEV0,2018-04-08 18:00:00,22714.271238711095
0,LEV0,2018-04-08 19:00:00,26062.16963995882
0,LEV0,2018-04-08 20:00:00,28198.272053870045
0,LEV0,2018-04-08 21:00:00,25373.59818039632
0,LEV0,2018-04-08 22:00:00,31330.025105039633
0,LEV0,2018-04-08 23:00:00,34299.74506209094
0,LEV0,2018-04-09 00:00:00,35510.692411359676
0,LEV0,2018-04-09 01:00:00,35198.9442476227
0,LEV0,2018-04-09 02:00:00,25284.92499394315
0,LEV0,2018-04-09 03:00:00,27340.0286704927
0,LEV0,2018-04-09 04:00:00,30156.978529731627
0,LEV0,2018-04-09 05:00:00,41351.815285271034
0,LEV0,2018-04-09 06:00:00,38279.20202374148
0,LEV0,2018-04-09 07:00:00,27822.663948504614
0,LEV0,2018-04-09 08:00:00,22861.211187046167
0,LEV0,2018-04-09 09:00:00,25120.317986372906
0,LEV0,2018-04-09 10:00:00,32564.805515521493
0,LEV0,2018-04-09 11:00:00,35818.62500924205
0,LEV0,2018-04-09 12:00:00,24268.479189765887
0,LEV0,2018-04-09 13:00:00,20907.833788286698
0,LEV0,2018-04-09 14:00:00,28898.509888922126
0,LEV0,2018-04-09 15:00:00,36445.03379660641
0,LEV0,2018-04-09 16:00:00,34737.23616816432
0,LEV0,2018-04-09 17:00:00,30807.148129127345
0,LEV0,2018-04-09 18:00:00,32256.536842513422
0,LEV0,2018-04-09 19:00:00,27683.1576505098
0,LEV0,2018-04-09 20:00:00,29206.09485072878
0,LEV0,2018-04-09 21:00:00,26891.418813956778
0,LEV0,2018-04-09 22:00:00,34982.143175679266
0,LEV0,2018-04-09 23:00:00,39447.331161052934
0,LEV0,2018-04-10 00:00:00,31210.275590481866
0,LEV0,2018-04-10 01:00:00,25319.823578009098
0,LEV0,2018-04-10 02:00:00,31895.91978249814
0,LEV0,2018-04-10 03:00:00,34968.61090554112
0,LEV0,2018-04-10 04:00:00,33842.45118825621
0,LEV0,2018-04-10 05:00:00,37256.00583580494
0,LEV0,2018-04-10 06:00:00,31670.681639834573
0,LEV0,2018-04-10 07:00:00,29004.24034201021
0,LEV0,2018-04-10 08:00:00,26525.23044363441
0,LEV0,2018-04-10 09:00:00,26842.79347867642
0,LEV0,2018-04-10 10:00:00,29698.26177193839
0,LEV0,2018-04-10 11:00:00,32953.65574646942
0,LEV0,2018-04-10 12:00:00,31608.72268244402
0,LEV0,2018-04-10 13:00:00,34546.82371877461
0,LEV0,2018-04-10 14:00:00,46368.143819600635
0,LEV0,2018-04-10 15:00:00,47922.658287292004
0,LEV0,2018-04-10 16:00:00,45052.212529021206
0,LEV0,2018-04-10 17:00:00,49651.3078428764
0,LEV0,2018-04-10 18:00:00,40474.33008004012
0,LEV0,2018-04-10 19:00:00,29961.735832706032
0,LEV0,2018-04-10 20:00:00,28070.070769083242
0,LEV0,2018-04-10 21:00:00,25980.047837124614
0,LEV0,2018-04-10 22:00:00,27234.660676508636
0,LEV0,2018-04-10 23:00:00,24443.753749536358
0,LEV0,2018-04-11 00:00:00,22895.58898528513
0,LEV0,2018-04-11 01:00:00,24080.675275779446
0,LEV0,2018-04-11 02:00:00,24280.321923138657
0,LEV0,2018-04-11 03:00:00,24516.469208399154
0,LEV0,2018-04-11 04:00:00,30334.37072173239
0,LEV0,2018-04-11 05:00:00,25418.235382632498
0,LEV0,2018-04-11 06:00:00,16543.416997038694
0,LEV0,2018-04-11 07:00:00,14481.434243812004
0,LEV0,2018-04-11 08:00:00,15293.092350185916
0,LEV0,2018-04-11 09:00:00,13042.997563800976
0,LEV0,2018-04-11 10:00:00,19862.079029091503
0,LEV0,2018-04-11 11:00:00,31018.27948432709
0,LEV0,2018-04-11 12:00:00,25416.687182080288
0,LEV0,2018-04-11 13:00:00,26483.755453304606
0,LEV0,2018-04-11 14:00:00,34436.88086362604
0,LEV0,2018-04-11 15:00:00,32626.253928192265
0,LEV0,2018-04-11 16:00:00,33168.66025543552
0,LEV0,2018-04-11 17:00:00,33401.285395549115
0,LEV0,2018-04-11 18:00:00,24470.984050212883
0,LEV0,2018-04-11 19:00:00,26741.232999398402
0,LEV0,2018-04-11 20:00:00,34396.90282834875
0,LEV0,2018-04-11 21:00:00,29294.517339636885
0,LEV0,2018-04-11 22:00:00,27080.61288399636
0,LEV0,2018-04-11 23:00:00,21628.829267284484
0,LEV0,2018-04-12 00:00:00,26302.378451135908
0,LEV0,2018-04-12 01:00:00,31724.12475007853
0,LEV0,2018-04-12 02:00:00,37073.858834677
0,LEV0,2018-04-12 03:00:00,37142.330406422734
0,LEV0,2018-04-12 04:00:00,34663.259083158504
0,LEV0,2018-04-12 05:00:00,32712.91182859995
0,LEV0,2018-04-12 06:00:00,34542.33213633844
0,LEV0,2018-04-12 07:00:00,34207.62675166324
0,LEV0,2018-04-12 08:00:00,35310.8268995118
0,LEV0,2018-04-12 09:00:00,37763.05378126327
0,LEV0,2018-04-12 10:00:00,37846.91280582372
0,LEV0,2018-04-12 11:00:00,36086.60551969745
0,LEV0,2018-04-12 12:00:00,22881.639440487612
0,LEV0,2018-04-12 13:00:00,18324.135949109856
0,LEV0,2018-04-12 14:00:00,20880.22097544336
0,LEV0,2018-04-12 15:00:00,28398.476276464036
0,LEV0,2018-04-12 16:00:00,24909.91846142273
0,LEV0,2018-04-12 17:00:00,22612.536914076954
0,LEV0,2018-04-12 18:00:00,22929.289465928414
0,LEV0,2018-04-12 19:00:00,23177.571370468144
0,LEV0,2018-04-12 20:00:00,23596.015661100555
0,LEV0,2018-04-12 21:00:00,26536.338701662407
0,LEV0,2018-04-12 22:00:00,37699.13266189917
0,LEV0,2018-04-12 23:00:00,44537.06985982774
0,LEV0,2018-04-13 00:00:00,39782.69332889614
0,LEV0,2018-04-13 01:00:00,38909.63988361747
0,LEV0,2018-04-13 02:00:00,49187.28070560427
0,LEV0,2018-04-13 03:00:00,38282.27993992241
0,LEV0,2018-04-13 04:00:00,21775.354764554926
0,LEV0,2018-04-13 05:00:00,27696.130874583203
0,LEV0,2018-04-13 06:00:00,30843.74346558348
0,LEV0,2018-04-13 07:00:00,41946.17140386979
0,LEV0,2018-04-13 08:00:00,31594.01636889569
0,LEV0,2018-04-13 09:00:00,22720.519266501786
0,LEV0,2018-04-13 10:00:00,22544.056563692855
0,LEV0,2018-04-13 11:00:00,25112.229016373953
0,LEV0,2018-04-13 12:00:00,26329.571776894314
0,LEV0,2018-04-13 13:00:00,26995.985541707254
0,LEV0,2018-04-13 14:00:00,33055.13662493156
0,LEV0,2018-04-13 15:00:00,38051.10537000964
0,LEV0,2018-04-13 16:00:00,35767.11565247685
0,LEV0,2018-04-13 17:00:00,29935.908435081597
0,LEV0,2018-04-13 18:00:00,32031.54926184711
0,LEV0,2018-04-13 19:00:00,36092.02667644161
0,LEV0,2018-04-13 20:00:00,27618.864960159335
0,LEV0,2018-04-13 21:00:00,24141.178320608597
0,LEV0,2018-04-13 22:00:00,24378.717549382403
0,LEV0,2018-04-13 23:00:00,24886.728813470138
0,LEV0,2018-04-14 00:00:00,39724.40564757352
0,LEV0,2018-04-14 01:00:00,41353.04108989726
0,LEV0,2018-04-14 02:00:00,40978.29789001885
0,LEV0,2018-04-14 03:00:00,42430.19663228404
0,LEV0,2018-04-14 04:00:00,43721.660343423224
0,LEV0,2018-04-14 05:00:00,44158.63989394071
0,LEV0,2018-04-14 06:00:00,44147.73957015923
0,LEV0,2018-04-14 07:00:00,43725.58653888758
0,LEV0,2018-04-14 08:00:00,43953.9248590878
0,LEV0,2018-04-14 09:00:00,42338.3013620184
0,LEV0,2018-04-14 10:00:00,39135.89194434915
0,LEV0,2018-04-14 11:00:00,39317.60643978909
0,LEV0,2018-04-14 12:00:00,41768.37978846435
0,LEV0,2018-04-14 13:00:00,50519.821984658025
0,LEV0,2018-04-14 14:00:00,58309.854123179335
0,LEV0,2018-04-14 15:00:00,62672.67910961126
0,LEV0,2018-04-14 16:00:00,59413.441738403155
0,LEV0,2018-04-14 17:00:00,62981.68663614118
0,LEV0,2018-04-14 18:00:00,59583.84000866516
0,LEV0,2018-04-14 19:00:00,54239.54260653654
0,LEV0,2018-04-14 20:00:00,50591.56046044936
0,LEV0,2018-04-14 21:00:00,57346.360092579474
0,LEV0,2018-04-14 22:00:00,52394.38148598438
0,LEV0,2018-04-14 23:00:00,45461.477514919345
0,LEV0,2018-04-15 00:00:00,55980.27667766875
0,LEV0,2018-04-15 01:00:00,63453.92960528692
0,LEV0,2018-04-15 02:00:00,67418.83429221333
0,LEV0,2018-04-15 03:00:00,67390.26124469153
0,LEV0,2018-04-15 04:00:00,69190.34792465036
0,LEV0,2018-04-15 05:00:00,67071.16674916701
0,LEV0,2018-04-15 06:00:00,57079.94850500901
0,LEV0,2018-04-15 07:00:00,45732.34419689511
0,LEV0,2018-04-15 08:00:00,34978.010136071985
0,LEV0,2018-04-15 09:00:00,30798.773359120245
0,LEV0,2018-04-15 10:00:00,25516.21424114711
0,LEV0,2018-04-15 11:00:00,35237.63505648867
0,LEV0,2018-04-15 12:00:00,51328.613385712706
0,LEV0,2018-04-15 13:00:00,50640.734516510325
0,LEV0,2018-04-15 14:00:00,54284.00008634871
0,LEV0,2018-04-15 15:00:00,59811.72832126371
0,LEV0,2018-04-15 16:00:00,71833.32211294085
0,LEV0,2018-04-15 17:00:00,66123.80178468955
0,LEV0,2018-04-15 18:00:00,68468.41664300594
0,LEV0,2018-04-15 19:00:00,61209.92349474452
0,LEV0,2018-04-15 20:00:00,36994.93707158041
0,LEV0,2018-04-15 21:00:00,32542.797632904076
0,LEV0,2018-04-15 22:00:00,30916.161682404963
0,LEV0,2018-04-15 23:00:00,33266.869143979
0,LEV0,2018-04-16 00:00:00,35842.16134039047
0,LEV0,2018-04-16 01:00:00,38590.75207803842
0,LEV0,2018-04-16 02:00:00,36617.47000892382
0,LEV0,2018-04-16 03:00:00,46685.8843942244
0,LEV0,2018-04-16 04:00:00,47925.69200030649
0,LEV0,2018-04-16 05:00:00,38941.767276110266
0,LEV0,2018-04-16 06:00:00,36336.66547013311
0,LEV0,2018-04-16 07:00:00,41845.24749921504
0,LEV0,2018-04-16 08:00:00,42096.38683188622
0,LEV0,2018-04-16 09:00:00,42902.0378544867
0,LEV0,2018-04-16 10:00:00,43760.67925624493
0,LEV0,2018-04-16 11:00:00,48997.578760317774
0,LEV0,2018-04-16 12:00:00,52396.17774845473
0,LEV0,2018-04-16 13:00:00,45821.43942358366
0,LEV0,2018-04-16 14:00:00,61918.0726713614
0,LEV0,2018-04-16 15:00:00,50486.18514833219
0,LEV0,2018-04-16 16:00:00,38362.86618797935
0,LEV0,2018-04-16 17:00:00,38611.40614869612
0,LEV0,2018-04-16 18:00:00,42999.49840441215
0,LEV0,2018-04-16 19:00:00,45461.516829164204
0,LEV0,2018-04-16 20:00:00,47224.810367952436
0,LEV0,2018-04-16 21:00:00,44427.10147080033
0,LEV0,2018-04-16 22:00:00,46388.3004572342
0,LEV0,2018-04-16 23:00:00,40993.71914226899
0,LEV0,2018-04-17 00:00:00,42505.749718726
0,LEV0,2018-04-17 01:00:00,44403.82826314409
0,LEV0,2018-04-17 02:00:00,47577.28432301163
0,LEV0,2018-04-17 03:00:00,49077.40963972047
0,LEV0,2018-04-17 04:00:00,49953.74679726866
0,LEV0,2018-04-17 05:00:00,50873.68267591236
0,LEV0,2018-04-17 06:00:00,54849.327211477204
0,LEV0,2018-04-17 07:00:00,55697.81211228414
0,LEV0,2018-04-17 08:00:00,55672.11979002162
0,LEV0,2018-04-17 09:00:00,56017.40333498044
0,LEV0,2018-04-17 10:00:00,58609.58139995247
0,LEV0,2018-04-17 11:00:00,64062.828602147856
0,LEV0,2018-04-17 12:00:00,51830.07738441063
0,LEV0,2018-04-17 13:00:00,47110.51612068273
0,LEV0,2018-04-17 14:00:00,62594.89964633653
0,LEV0,2018-04-17 15:00:00,64181.46980227682
0,LEV0,2018-04-17 16:00:00,64711.65331087707
0,LEV0,2018-04-17 17:00:00,53530.32317681974
0,LEV0,2018-04-17 18:00:00,51487.85880681346
0,LEV0,2018-04-17 19:00:00,45932.835425154866
0,LEV0,2018-04-17 20:00:00,45976.79977874254
0,LEV0,2018-04-17 21:00:00,41108.80752686859
0,LEV0,2018-04-17 22:00:00,37441.82338219407
0,LEV0,2018-04-17 23:00:00,36472.66539300273
0,LEV0,2018-04-18 00:00:00,42913.76807276367
0,LEV0,2018-04-18 01:00:00,51092.84268544205
0,LEV0,2018-04-18 02:00:00,48722.76450278214
0,LEV0,2018-04-18 03:00:00,49736.57101821917
0,LEV0,2018-04-18 04:00:00,48545.16320677714
0,LEV0,2018-04-18 05:00:00,42453.9715329426
0,LEV0,2018-04-18 06:00:00,40264.77171596363
0,LEV0,2018-04-18 07:00:00,36448.32857959658
0,LEV0,2018-04-18 08:00:00,34285.26408348666
0,LEV0,2018-04-18 09:00:00,32514.97772663491
0,LEV0,2018-04-18 10:00:00,28548.802655535022
0,LEV0,2018-04-18 11:00:00,27522.32557293818
0,LEV0,2018-04-18 12:00:00,33837.78603568152
0,LEV0,2018-04-18 13:00:00,39851.14709260552
0,LEV0,2018-04-18 14:00:00,41414.59431326689
0,LEV0,2018-04-18 15:00:00,60344.789835704905
0,LEV0,2018-04-18 16:00:00,50364.049415403206
0,LEV0,2018-04-18 17:00:00,45605.84680946978
0,LEV0,2018-04-18 18:00:00,42404.94853409997
0,LEV0,2018-04-18 19:00:00,49484.773158307566
0,LEV0,2018-04-18 20:00:00,45297.647851879046
0,LEV0,2018-04-18 21:00:00,34553.19358018569
0,LEV0,2018-04-18 22:00:00,31157.149872917293
0,LEV0,2018-04-18 23:00:00,26116.428188833084
0,LEV0,2018-04-19 00:00:00,29876.232215205553
0,LEV0,2018-04-19 01:00:00,33455.04818682278
0,LEV0,2018-04-19 02:00:00,35242.61273353823
0,LEV0,2018-04-19 03:00:00,32457.125016303406
0,LEV0,2018-04-19 04:00:00,30144.843444055357
0,LEV0,2018-04-19 05:00:00,29044.77502894804
0,LEV0,2018-04-19 06:00:00,33246.79175680671
0,LEV0,2018-04-19 07:00:00,33860.27459149985
0,LEV0,2018-04-19 08:00:00,30167.885913347985
0,LEV0,2018-04-19 09:00:00,30189.98240714791
0,LEV0,2018-04-19 10:00:00,36730.31743295661
0,LEV0,2018-04-19 11:00:00,35504.8681980254
0,LEV0,2018-04-19 12:00:00,33309.131606213574
0,LEV0,2018-04-19 13:00:00,31729.83940156686
0,LEV0,2018-04-19 14:00:00,52810.73246732263
0,LEV0,2018-04-19 15:00:00,60926.62330624959
0,LEV0,2018-04-19 16:00:00,44093.171942968474
0,LEV0,2018-04-19 17:00:00,43654.92241118271
0,LEV0,2018-04-19 18:00:00,32481.500522686867
0,LEV0,2018-04-19 19:00:00,28976.50397107725
0,LEV0,2018-04-19 20:00:00,33727.67544098842
0,LEV0,2018-04-19 21:00:00,21187.354398753443
0,LEV0,2018-04-19 22:00:00,22756.070372046273
0,LEV0,2018-04-19 23:00:00,25236.58841461149
0,LEV0,2018-04-20 00:00:00,25950.06211754474
0,LEV0,2018-04-20 01:00:00,27067.484574277503
0,LEV0,2018-04-20 02:00:00,27108.63460151678
0,LEV0,2018-04-20 03:00:00,27024.843757260463
0,LEV0,2018-04-20 04:00:00,27087.647016556515
0,LEV0,2018-04-20 05:00:00,27172.536028960712
0,LEV0,2018-04-20 06:00:00,27410.44218488877
0,LEV0,2018-04-20 07:00:00,28330.959889989666
0,LEV0,2018-04-20 08:00:00,30085.829407318633
0,LEV0,2018-04-20 09:00:00,36017.99966375639
0,LEV0,2018-04-20 10:00:00,39673.20824952386
0,LEV0,2018-04-20 11:00:00,40388.393931282684
0,LEV0,2018-04-20 12:00:00,35005.47067728065
0,LEV0,2018-04-20 13:00:00,37012.98631865177
0,LEV0,2018-04-20 14:00:00,44410.92137527064
0,LEV0,2018-04-20 15:00:00,47092.110517156994
0,LEV0,2018-04-20 16:00:00,55935.588515717965
0,LEV0,2018-04-20 17:00:00,52248.119537154016
0,LEV0,2018-04-20 18:00:00,50925.86952415509
0,LEV0,2018-04-20 19:00:00,51136.53750053938
0,LEV0,2018-04-20 20:00:00,53445.355030077255
0,LEV0,2018-04-20 21:00:00,38144.78504205286
0,LEV0,2018-04-20 22:00:00,35098.19266211884
0,LEV0,2018-04-20 23:00:00,40245.30881011544
0,LEV0,2018-04-21 00:00:00,44265.56068172284
0,LEV0,2018-04-21 01:00:00,41242.30876695448
0,LEV0,2018-04-21 02:00:00,41868.29543384029
0,LEV0,2018-04-21 03:00:00,35035.90476815323
0,LEV0,2018-04-21 04:00:00,30984.615299647765
0,LEV0,2018-04-21 05:00:00,38630.68557439611
0,LEV0,2018-04-21 06:00:00,36524.47126745831
0,LEV0,2018-04-21 07:00:00,36812.81911749179
0,LEV0,2018-04-21 08:00:00,47783.69865147363
0,LEV0,2018-04-21 09:00:00,60199.271764230645
0,LEV0,2018-04-21 10:00:00,58915.323374804335
0,LEV0,2018-04-21 11:00:00,54075.47481100086
0,LEV0,2018-04-21 12:00:00,30719.51178914146
0,LEV0,2018-04-21 13:00:00,23747.027757877127
0,LEV0,2018-04-21 14:00:00,35936.40737839289
0,LEV0,2018-04-21 15:00:00,38644.01424165622
0,LEV0,2018-04-21 16:00:00,13601.851545690684
0,LEV0,2018-04-21 17:00:00,18639.251289829757
0,LEV0,2018-04-21 18:00:00,17337.607407954747
0,LEV0,2018-04-21 19:00:00,16317.109463320448
0,LEV0,2018-04-21 20:00:00,24875.000547864936
0,LEV0,2018-04-21 21:00:00,20514.942778639386
0,LEV0,2018-04-21 22:00:00,25012.182284356186
0,LEV0,2018-04-21 23:00:00,22218.201108309335
0,LEV0,2018-04-22 00:00:00,42180.00096305186
0,LEV0,2018-04-22 01:00:00,47955.078719611614
0,LEV0,2018-04-22 02:00:00,50018.719481450724
0,LEV0,2018-04-22 03:00:00,29778.7417067722
0,LEV0,2018-04-22 04:00:00,26724.42274898191
0,LEV0,2018-04-22 05:00:00,42268.29257107089
0,LEV0,2018-04-22 06:00:00,42841.17056022993
0,LEV0,2018-04-22 07:00:00,33838.23120825767
0,LEV0,2018-04-22 08:00:00,37568.98055103037
0,LEV0,2018-04-22 09:00:00,34261.70301060858
0,LEV0,2018-04-22 10:00:00,28414.417277632794
0,LEV0,2018-04-22 11:00:00,30816.677030151153
0,LEV0,2018-04-22 12:00:00,26825.214040047158
0,LEV0,2018-04-22 13:00:00,39450.19430847343
0,LEV0,2018-04-22 14:00:00,53612.62369685795
0,LEV0,2018-04-22 15:00:00,67639.21662530769
0,LEV0,2018-04-22 16:00:00,61289.305469976105
0,LEV0,2018-04-22 17:00:00,57781.9261059316
0,LEV0,2018-04-22 18:00:00,58827.180262766
