z_column,releases,ZSL_all
BL,2018-03-18 00:00:00,3263.6009482917266
BL,2018-03-18 01:00:00,3588.787082382043
BL,2018-03-18 02:00:00,3692.0760362527867
BL,2018-03-18 03:00:00,3691.1422931893912
BL,2018-03-18 04:00:00,3718.043186013546
BL,2018-03-18 05:00:00,3764.493802605809
BL,2018-03-18 06:00:00,3809.9837667455386
BL,2018-03-18 07:00:00,3890.12546260391
BL,2018-03-18 08:00:00,3878.7019180012057
BL,2018-03-18 09:00:00,3807.6396377551946
BL,2018-03-18 10:00:00,3844.4472336972044
BL,2018-03-18 11:00:00,3924.6564779940954
BL,2018-03-18 12:00:00,4199.214001485699
BL,2018-03-18 13:00:00,4236.886925331388
BL,2018-03-18 14:00:00,4258.028012778473
BL,2018-03-18 15:00:00,4358.384238172146
BL,2018-03-18 16:00:00,4085.0350585443975
BL,2018-03-18 17:00:00,4063.9265453121607
BL,2018-03-18 18:00:00,4164.336383711156
BL,2018-03-18 19:00:00,3939.770027574503
BL,2018-03-18 20:00:00,4055.0418560161856
BL,2018-03-18 21:00:00,4023.3411169900132
BL,2018-03-18 22:00:00,4150.1761594638965
BL,2018-03-18 23:00:00,4014.3503698356844
BL,2018-03-19 00:00:00,3892.5182896910096
BL,2018-03-19 01:00:00,3698.9306279688863
BL,2018-03-19 02:00:00,4010.3395718158076
BL,2018-03-19 03:00:00,3958.350039809863
BL,2018-03-19 04:00:00,3837.483523517654
BL,2018-03-19 05:00:00,3712.774885626676
BL,2018-03-19 06:00:00,3696.1790567955413
BL,2018-03-19 07:00:00,3656.4086601567888
BL,2018-03-19 08:00:00,3573.97598546179
BL,2018-03-19 09:00:00,3475.5401381235074
BL,2018-03-19 10:00:00,3248.2895588005513
BL,2018-03-19 11:00:00,2999.755200099339
BL,2018-03-19 12:00:00,3120.2539744243504
BL,2018-03-19 13:00:00,3204.0755627925896
BL,2018-03-19 14:00:00,2953.769206241314
BL,2018-03-19 15:00:00,2734.7190273186557
BL,2018-03-19 16:00:00,3043.2240642183333
BL,2018-03-19 17:00:00,3106.2352804613515
BL,2018-03-19 18:00:00,3052.564235221109
BL,2018-03-19 19:00:00,3023.066038586226
BL,2018-03-19 20:00:00,2936.8429417018397
BL,2018-03-19 21:00:00,2932.6956003014366
BL,2018-03-19 22:00:00,2971.9142194879364
BL,2018-03-19 23:00:00,2859.9068025114548
BL,2018-03-20 00:00:00,2894.752535543407
BL,2018-03-20 01:00:00,2883.4407227591805
BL,2018-03-20 02:00:00,2825.7362200449707
BL,2018-03-20 03:00:00,2932.408892830626
BL,2018-03-20 04:00:00,2925.5433993185115
BL,2018-03-20 05:00:00,2882.7855740592963
BL,2018-03-20 06:00:00,2911.118761862302
BL,2018-03-20 07:00:00,3125.6392862218836
BL,2018-03-20 08:00:00,3237.296409740414
BL,2018-03-20 09:00:00,3370.2813048506323
BL,2018-03-20 10:00:00,3413.339111416381
BL,2018-03-20 11:00:00,3522.9942230435163
BL,2018-03-20 12:00:00,3674.336372911628
BL,2018-03-20 13:00:00,3653.1778346312494
BL,2018-03-20 14:00:00,3598.2993667887363
BL,2018-03-20 15:00:00,3630.805088407683
BL,2018-03-20 16:00:00,3567.0689151166694
BL,2018-03-20 17:00:00,3495.5909618830487
BL,2018-03-20 18:00:00,3313.2036786721674
BL,2018-03-20 19:00:00,3108.9366929211087
BL,2018-03-20 20:00:00,2861.379334459299
BL,2018-03-20 21:00:00,2719.9205264770876
BL,2018-03-20 22:00:00,2869.457444954647
BL,2018-03-20 23:00:00,2691.0668147042024
BL,2018-03-21 00:00:00,2367.242589581653
BL,2018-03-21 01:00:00,2322.0893701294503
BL,2018-03-21 02:00:00,2508.280835372074
BL,2018-03-21 03:00:00,2428.725656440766
BL,2018-03-21 04:00:00,2126.438912663863
BL,2018-03-21 05:00:00,1984.6523894438199
BL,2018-03-21 06:00:00,1930.6672423557459
BL,2018-03-21 07:00:00,1708.597304545227
BL,2018-03-21 08:00:00,1835.9370802341123
BL,2018-03-21 09:00:00,2100.7176670399253
BL,2018-03-21 10:00:00,2087.609404720586
BL,2018-03-21 11:00:00,2128.2778077163466
BL,2018-03-21 12:00:00,2069.0728945704536
BL,2018-03-21 13:00:00,2139.37687864458
BL,2018-03-21 14:00:00,2448.9383228515567
BL,2018-03-21 15:00:00,2388.294199514594
BL,2018-03-21 16:00:00,2248.445844118504
BL,2018-03-21 17:00:00,2258.505424044187
BL,2018-03-21 18:00:00,2378.1093282112324
BL,2018-03-21 19:00:00,2424.4896880115894
BL,2018-03-21 20:00:00,2507.8957539744133
BL,2018-03-21 21:00:00,2507.9846350526177
BL,2018-03-21 22:00:00,2395.6166026453047
BL,2018-03-21 23:00:00,2382.575436775186
BL,2018-03-22 00:00:00,2374.1368270080807
BL,2018-03-22 01:00:00,2454.631924426992
BL,2018-03-22 02:00:00,2379.409285587772
BL,2018-03-22 03:00:00,2427.2480679706114
BL,2018-03-22 04:00:00,2675.313518330298
BL,2018-03-22 05:00:00,2826.3223445255344
BL,2018-03-22 06:00:00,2789.58369115752
BL,2018-03-22 07:00:00,2821.474586390416
BL,2018-03-22 08:00:00,2974.841920345466
BL,2018-03-22 09:00:00,3195.5950559811904
BL,2018-03-22 10:00:00,3374.7231580096236
BL,2018-03-22 11:00:00,3441.89521802209
BL,2018-03-22 12:00:00,3425.8777758355523
BL,2018-03-22 13:00:00,3591.8111097382384
BL,2018-03-22 14:00:00,3663.7591270854755
BL,2018-03-22 15:00:00,3804.921584891674
BL,2018-03-22 16:00:00,3910.511143285896
BL,2018-03-22 17:00:00,3902.0059864978675
BL,2018-03-22 18:00:00,3901.939717796224
BL,2018-03-22 19:00:00,3848.395014367366
BL,2018-03-22 20:00:00,3803.674827985995
BL,2018-03-22 21:00:00,3840.976177247789
BL,2018-03-22 22:00:00,3919.941770751611
BL,2018-03-22 23:00:00,3974.112012552319
BL,2018-03-23 00:00:00,4075.6185183434854
BL,2018-03-23 01:00:00,4094.426358330049
BL,2018-03-23 02:00:00,4124.073264649775
BL,2018-03-23 03:00:00,4186.960702147113
BL,2018-03-23 04:00:00,4170.988922267632
BL,2018-03-23 05:00:00,4169.525572713837
BL,2018-03-23 06:00:00,4169.400560510288
BL,2018-03-23 07:00:00,4176.657437879577
BL,2018-03-23 08:00:00,4159.512907258584
BL,2018-03-23 09:00:00,4182.266090793389
BL,2018-03-23 10:00:00,4217.222493731971
BL,2018-03-23 11:00:00,4203.7200517614265
BL,2018-03-23 12:00:00,4217.62073949435
BL,2018-03-23 13:00:00,4260.449796736404
BL,2018-03-23 14:00:00,4304.29478958038
BL,2018-03-23 15:00:00,4308.617976555834
BL,2018-03-23 16:00:00,4273.509137614309
BL,2018-03-23 17:00:00,4126.137274001521
BL,2018-03-23 18:00:00,4097.041793614417
BL,2018-03-23 19:00:00,3947.4791395208404
BL,2018-03-23 20:00:00,3988.0616529335794
BL,2018-03-23 21:00:00,3919.541875554608
BL,2018-03-23 22:00:00,4039.580679400977
BL,2018-03-23 23:00:00,4136.244937943476
BL,2018-03-24 00:00:00,4160.144935571525
BL,2018-03-24 01:00:00,4258.748707003342
BL,2018-03-24 02:00:00,4185.467828621571
BL,2018-03-24 03:00:00,4240.406164044177
BL,2018-03-24 04:00:00,4211.41656723763
BL,2018-03-24 05:00:00,4225.978528773499
BL,2018-03-24 06:00:00,4252.657889114162
BL,2018-03-24 07:00:00,4282.764731128935
BL,2018-03-24 08:00:00,4371.769135549854
BL,2018-03-24 09:00:00,4412.069428145959
BL,2018-03-24 10:00:00,4484.114438285857
BL,2018-03-24 11:00:00,4543.847078591322
BL,2018-03-24 12:00:00,4541.993795835938
BL,2018-03-24 13:00:00,4545.824709574333
BL,2018-03-24 14:00:00,4591.624850038605
BL,2018-03-24 15:00:00,4561.720592959431
BL,2018-03-24 16:00:00,4522.458396096198
BL,2018-03-24 17:00:00,4276.767479948339
BL,2018-03-24 18:00:00,4328.3351768841185
BL,2018-03-24 19:00:00,4553.7432310496915
BL,2018-03-24 20:00:00,4513.036957156081
BL,2018-03-24 21:00:00,4411.4384080237205
BL,2018-03-24 22:00:00,4194.137088640538
BL,2018-03-24 23:00:00,4225.025422581564
BL,2018-03-25 00:00:00,4114.809630193354
BL,2018-03-25 01:00:00,4371.516836996759
BL,2018-03-25 02:00:00,4428.134970912253
BL,2018-03-25 03:00:00,4523.0764787223525
BL,2018-03-25 04:00:00,4590.718170817742
BL,2018-03-25 05:00:00,4600.835330597334
BL,2018-03-25 06:00:00,4600.030044938324
BL,2018-03-25 07:00:00,4624.920087587031
BL,2018-03-25 08:00:00,4664.564861969411
BL,2018-03-25 09:00:00,4716.471175040026
BL,2018-03-25 10:00:00,4561.788685377859
BL,2018-03-25 11:00:00,4126.96607348088
BL,2018-03-25 12:00:00,3865.5405927980737
BL,2018-03-25 13:00:00,3327.201141286648
BL,2018-03-25 14:00:00,3274.592706486389
BL,2018-03-25 15:00:00,3134.326733896561
BL,2018-03-25 16:00:00,2961.546651793028
BL,2018-03-25 17:00:00,2906.7999684696388
BL,2018-03-25 18:00:00,3346.1723021681582
BL,2018-03-25 19:00:00,3431.6555674416936
BL,2018-03-25 20:00:00,3409.107020141837
BL,2018-03-25 21:00:00,3278.648784054376
BL,2018-03-25 22:00:00,2957.283101432103
BL,2018-03-25 23:00:00,2979.262547717567
BL,2018-03-26 00:00:00,3115.040171116239
BL,2018-03-26 01:00:00,3250.6967975436983
BL,2018-03-26 02:00:00,3651.634602181193
BL,2018-03-26 03:00:00,4154.726701649561
BL,2018-03-26 04:00:00,4192.200971800907
BL,2018-03-26 05:00:00,4252.360871957339
BL,2018-03-26 06:00:00,4118.882626882794
BL,2018-03-26 07:00:00,4313.3263234280985
BL,2018-03-26 08:00:00,4340.409401717703
BL,2018-03-26 09:00:00,4283.871775821699
BL,2018-03-26 10:00:00,4305.611981122197
BL,2018-03-26 11:00:00,4343.4467512328765
BL,2018-03-26 12:00:00,4469.386785593392
BL,2018-03-26 13:00:00,4485.830475715095
BL,2018-03-26 14:00:00,4385.47210145575
BL,2018-03-26 15:00:00,4361.608579993448
BL,2018-03-26 16:00:00,4357.635260746478
BL,2018-03-26 17:00:00,4245.861583146493
BL,2018-03-26 18:00:00,4158.078973941935
BL,2018-03-26 19:00:00,4346.828733066098
BL,2018-03-26 20:00:00,4419.350027958994
BL,2018-03-26 21:00:00,4364.695174421767
BL,2018-03-26 22:00:00,4234.879236982814
BL,2018-03-26 23:00:00,4056.1845918874783
BL,2018-03-27 00:00:00,4331.934599556952
BL,2018-03-27 01:00:00,4249.469184970924
BL,2018-03-27 02:00:00,4312.738040561187
BL,2018-03-27 03:00:00,4427.4642728636245
BL,2018-03-27 04:00:00,4446.869148309949
BL,2018-03-27 05:00:00,4475.106991759404
BL,2018-03-27 06:00:00,4523.643364349376
BL,2018-03-27 07:00:00,4487.986933961252
BL,2018-03-27 08:00:00,4474.699760297795
BL,2018-03-27 09:00:00,4417.068772037472
BL,2018-03-27 10:00:00,4328.3241572266825
BL,2018-03-27 11:00:00,4436.8809503113935
BL,2018-03-27 12:00:00,4544.494143391636
BL,2018-03-27 13:00:00,4521.164677619024
BL,2018-03-27 14:00:00,4400.010315710736
BL,2018-03-27 15:00:00,4189.097945578238
BL,2018-03-27 16:00:00,4079.9210380738623
BL,2018-03-27 17:00:00,4192.992930406167
BL,2018-03-27 18:00:00,4276.53816490237
BL,2018-03-27 19:00:00,4490.510317682895
BL,2018-03-27 20:00:00,4434.0466270250545
BL,2018-03-27 21:00:00,4424.267725224132
BL,2018-03-27 22:00:00,4271.813757232076
BL,2018-03-27 23:00:00,4283.933032736028
BL,2018-03-28 00:00:00,4383.647059700462
BL,2018-03-28 01:00:00,4388.186164456459
BL,2018-03-28 02:00:00,4345.6753567744345
BL,2018-03-28 03:00:00,4335.259030933023
BL,2018-03-28 04:00:00,4342.068452342957
BL,2018-03-28 05:00:00,4372.428977050529
BL,2018-03-28 06:00:00,4373.073287643637
BL,2018-03-28 07:00:00,4421.221682691638
BL,2018-03-28 08:00:00,4459.96457952036
BL,2018-03-28 09:00:00,4452.73730782568
BL,2018-03-28 10:00:00,4459.642339414277
BL,2018-03-28 11:00:00,4407.031542892272
BL,2018-03-28 12:00:00,4411.427043182934
BL,2018-03-28 13:00:00,4415.929504227872
BL,2018-03-28 14:00:00,4397.266237196145
BL,2018-03-28 15:00:00,4308.284665841334
BL,2018-03-28 16:00:00,4310.122895333271
BL,2018-03-28 17:00:00,4218.402641303443
BL,2018-03-28 18:00:00,4298.769805047837
BL,2018-03-28 19:00:00,4215.867961617908
BL,2018-03-28 20:00:00,4169.340490357858
BL,2018-03-28 21:00:00,4189.701088245843
BL,2018-03-28 22:00:00,4075.034702340813
BL,2018-03-28 23:00:00,3999.572306226143
BL,2018-03-29 00:00:00,4162.9247866570995
BL,2018-03-29 01:00:00,4136.3470814586
BL,2018-03-29 02:00:00,4272.222521945155
BL,2018-03-29 03:00:00,4280.614562170116
BL,2018-03-29 04:00:00,4227.650398975344
BL,2018-03-29 05:00:00,4197.894624965143
BL,2018-03-29 06:00:00,4236.436968943788
BL,2018-03-29 07:00:00,4204.625417326049
BL,2018-03-29 08:00:00,4289.456465805034
BL,2018-03-29 09:00:00,4325.858356133416
BL,2018-03-29 10:00:00,4271.112225544046
BL,2018-03-29 11:00:00,3969.731216015692
BL,2018-03-29 12:00:00,3654.3598491522944
BL,2018-03-29 13:00:00,3689.5517416049984
BL,2018-03-29 14:00:00,3873.1609340204013
BL,2018-03-29 15:00:00,3811.1583889367507
BL,2018-03-29 16:00:00,3813.8625481515596
BL,2018-03-29 17:00:00,3893.1473984860213
BL,2018-03-29 18:00:00,3845.5655255064567
BL,2018-03-29 19:00:00,4032.4674030962897
BL,2018-03-29 20:00:00,3928.761861229067
BL,2018-03-29 21:00:00,4006.0344407208618
BL,2018-03-29 22:00:00,3962.3227981371056
BL,2018-03-29 23:00:00,4047.0442449613624
BL,2018-03-30 00:00:00,4120.331758702882
BL,2018-03-30 01:00:00,4054.3531865129044
BL,2018-03-30 02:00:00,4081.4344203988144
BL,2018-03-30 03:00:00,4095.504147604543
BL,2018-03-30 04:00:00,4041.571224300699
BL,2018-03-30 05:00:00,4121.522631366529
BL,2018-03-30 06:00:00,4156.505627913102
BL,2018-03-30 07:00:00,4195.480791066014
BL,2018-03-30 08:00:00,4178.035641125718
BL,2018-03-30 09:00:00,4175.12021037614
BL,2018-03-30 10:00:00,4295.870473496489
BL,2018-03-30 11:00:00,4287.952920348154
BL,2018-03-30 12:00:00,4291.967292913036
BL,2018-03-30 13:00:00,4353.954829562028
BL,2018-03-30 14:00:00,4311.521957691849
BL,2018-03-30 15:00:00,4252.736997906263
BL,2018-03-30 16:00:00,4193.445140046319
BL,2018-03-30 17:00:00,4092.4448239400067
BL,2018-03-30 18:00:00,3917.543872627712
BL,2018-03-30 19:00:00,3930.208615562822
BL,2018-03-30 20:00:00,3932.778212504542
BL,2018-03-30 21:00:00,3990.205318801228
BL,2018-03-30 22:00:00,4030.8841880340806
BL,2018-03-30 23:00:00,4083.624860388938
BL,2018-03-31 00:00:00,4068.5369453635208
BL,2018-03-31 01:00:00,4123.0773132055765
BL,2018-03-31 02:00:00,4099.771273552739
BL,2018-03-31 03:00:00,4155.33303119458
BL,2018-03-31 04:00:00,4342.116649760165
BL,2018-03-31 05:00:00,4250.261725005965
BL,2018-03-31 06:00:00,4289.74275894282
BL,2018-03-31 07:00:00,4323.548034328265
BL,2018-03-31 08:00:00,4383.515062399909
BL,2018-03-31 09:00:00,4411.54708201697
BL,2018-03-31 10:00:00,4401.9292336780145
BL,2018-03-31 11:00:00,4397.960301360603
BL,2018-03-31 12:00:00,4426.812876052162
BL,2018-03-31 13:00:00,4460.451138424231
BL,2018-03-31 14:00:00,4452.170534362419
BL,2018-03-31 15:00:00,4476.109405488804
BL,2018-03-31 16:00:00,4471.598883271123
BL,2018-03-31 17:00:00,4547.993699236216
BL,2018-03-31 18:00:00,4591.175653832344
BL,2018-03-31 19:00:00,4550.159561414155
BL,2018-03-31 20:00:00,4443.505517532232
BL,2018-03-31 21:00:00,4482.666717050456
BL,2018-03-31 22:00:00,4484.008909079926
BL,2018-03-31 23:00:00,4492.186263294601
BL,2018-04-01 00:00:00,4490.662098060006
BL,2018-04-01 01:00:00,4492.797886025136
BL,2018-04-01 02:00:00,4482.336654289553
BL,2018-04-01 03:00:00,4449.214066668732
BL,2018-04-01 04:00:00,4487.031436342658
BL,2018-04-01 05:00:00,4540.166776688528
BL,2018-04-01 06:00:00,4518.588317068092
BL,2018-04-01 07:00:00,4460.932446109755
BL,2018-04-01 08:00:00,4484.74526649681
BL,2018-04-01 09:00:00,4445.388297810988
BL,2018-04-01 10:00:00,4424.808999613395
BL,2018-04-01 11:00:00,4414.166969518934
BL,2018-04-01 12:00:00,4460.909618507331
BL,2018-04-01 13:00:00,4470.907269240404
BL,2018-04-01 14:00:00,4450.812144264034
BL,2018-04-01 15:00:00,4446.678317994461
BL,2018-04-01 16:00:00,4469.224844007014
BL,2018-04-01 17:00:00,4476.683046604047
BL,2018-04-01 18:00:00,4525.1753833568855
BL,2018-04-01 19:00:00,4535.451876580951
BL,2018-04-01 20:00:00,4565.966362714978
BL,2018-04-01 21:00:00,4605.160377309965
BL,2018-04-01 22:00:00,4612.52313551631
BL,2018-04-01 23:00:00,4579.1173676683575
BL,2018-04-02 00:00:00,4559.981269625803
BL,2018-04-02 01:00:00,4575.240012874703
BL,2018-04-02 02:00:00,4642.693310474631
BL,2018-04-02 03:00:00,4703.185169860259
BL,2018-04-02 04:00:00,4734.838240255583
BL,2018-04-02 05:00:00,4732.137628273322
BL,2018-04-02 06:00:00,4733.213691285503
BL,2018-04-02 07:00:00,4737.144784745972
BL,2018-04-02 08:00:00,4740.204653247558
BL,2018-04-02 09:00:00,4755.512910204164
BL,2018-04-02 10:00:00,4741.470275486719
BL,2018-04-02 11:00:00,4743.1772215847295
BL,2018-04-02 12:00:00,4724.392100393948
BL,2018-04-02 13:00:00,4698.794264842347
BL,2018-04-02 14:00:00,4641.780229645865
BL,2018-04-02 15:00:00,4644.276111279378
BL,2018-04-02 16:00:00,4508.111720755987
BL,2018-04-02 17:00:00,4567.724296532158
BL,2018-04-02 18:00:00,4436.780624719935
BL,2018-04-02 19:00:00,4379.203089154433
BL,2018-04-02 20:00:00,4216.691851289955
BL,2018-04-02 21:00:00,4301.616847729273
BL,2018-04-02 22:00:00,4435.608211677989
BL,2018-04-02 23:00:00,4510.1939887713
BL,2018-04-03 00:00:00,4505.027946663518
BL,2018-04-03 01:00:00,4543.044800416431
BL,2018-04-03 02:00:00,4535.6796717410925
BL,2018-04-03 03:00:00,4548.591427326515
BL,2018-04-03 04:00:00,4574.779510814467
BL,2018-04-03 05:00:00,4652.830598494518
BL,2018-04-03 06:00:00,4635.582300000243
BL,2018-04-03 07:00:00,4636.638923326028
BL,2018-04-03 08:00:00,4614.809213091118
BL,2018-04-03 09:00:00,4608.837226754175
BL,2018-04-03 10:00:00,4605.204492951871
BL,2018-04-03 11:00:00,4591.746556370624
BL,2018-04-03 12:00:00,4589.285567620928
BL,2018-04-03 13:00:00,4586.157925453139
BL,2018-04-03 14:00:00,4570.482033305
BL,2018-04-03 15:00:00,4484.112071249321
BL,2018-04-03 16:00:00,4437.7235886468825
BL,2018-04-03 17:00:00,4428.0488589787965
BL,2018-04-03 18:00:00,4559.781635421452
BL,2018-04-03 19:00:00,4602.736600501054
BL,2018-04-03 20:00:00,4682.326480338374
BL,2018-04-03 21:00:00,4714.185147784714
BL,2018-04-03 22:00:00,4339.925200834873
BL,2018-04-03 23:00:00,4602.074014421851
BL,2018-04-04 00:00:00,4729.924806717163
BL,2018-04-04 01:00:00,4739.017647131455
BL,2018-04-04 02:00:00,4735.967307899372
BL,2018-04-04 03:00:00,4727.511890358959
BL,2018-04-04 04:00:00,4730.776618601482
BL,2018-04-04 05:00:00,4745.731603218621
BL,2018-04-04 06:00:00,4749.034873088273
BL,2018-04-04 07:00:00,4788.20860560687
BL,2018-04-04 08:00:00,4766.2150377902635
BL,2018-04-04 09:00:00,4776.164065296408
BL,2018-04-04 10:00:00,4802.428368884015
BL,2018-04-04 11:00:00,4829.753649557788
BL,2018-04-04 12:00:00,4786.373206923033
BL,2018-04-04 13:00:00,4759.666197748393
BL,2018-04-04 14:00:00,4684.698800691959
BL,2018-04-04 15:00:00,4528.002620142605
BL,2018-04-04 16:00:00,4478.458761885258
BL,2018-04-04 17:00:00,4416.544014552205
BL,2018-04-04 18:00:00,4338.427416694473
BL,2018-04-04 19:00:00,4472.996639814084
BL,2018-04-04 20:00:00,4577.979040497363
BL,2018-04-04 21:00:00,4624.769609253016
BL,2018-04-04 22:00:00,4460.884887589965
BL,2018-04-04 23:00:00,4566.773694724541
BL,2018-04-05 00:00:00,4614.190386377719
BL,2018-04-05 01:00:00,4668.436836594483
BL,2018-04-05 02:00:00,4678.197572022583
BL,2018-04-05 03:00:00,4752.565503144022
BL,2018-04-05 04:00:00,4785.922232585967
BL,2018-04-05 05:00:00,4756.930851381616
BL,2018-04-05 06:00:00,4717.685534456373
BL,2018-04-05 07:00:00,4651.003166341659
BL,2018-04-05 08:00:00,4584.328444100499
BL,2018-04-05 09:00:00,4538.2669224037245
BL,2018-04-05 10:00:00,4553.901136629355
BL,2018-04-05 11:00:00,4567.888803636012
BL,2018-04-05 12:00:00,4475.509369106922
BL,2018-04-05 13:00:00,4521.203738705287
BL,2018-04-05 14:00:00,4464.8339252999285
BL,2018-04-05 15:00:00,4365.613238342794
BL,2018-04-05 16:00:00,4448.334421012234
BL,2018-04-05 17:00:00,4435.2619241432785
BL,2018-04-05 18:00:00,4538.108773395592
BL,2018-04-05 19:00:00,4588.785404469947
BL,2018-04-05 20:00:00,4651.108084454165
BL,2018-04-05 21:00:00,4702.226972257098
BL,2018-04-05 22:00:00,4700.329530972707
BL,2018-04-05 23:00:00,4631.104865885824
BL,2018-04-06 00:00:00,4683.604024258196
BL,2018-04-06 01:00:00,4708.674579955044
BL,2018-04-06 02:00:00,4704.707914907844
BL,2018-04-06 03:00:00,4699.618463631274
BL,2018-04-06 04:00:00,4713.441679671737
BL,2018-04-06 05:00:00,4723.693433512771
BL,2018-04-06 06:00:00,4729.015200362834
BL,2018-04-06 07:00:00,4611.931491328072
BL,2018-04-06 08:00:00,4590.0176494712405
BL,2018-04-06 09:00:00,4556.568061336334
BL,2018-04-06 10:00:00,4585.599692223484
BL,2018-04-06 11:00:00,4630.811486012031
BL,2018-04-06 12:00:00,4638.736643951881
BL,2018-04-06 13:00:00,4663.940323650956
BL,2018-04-06 14:00:00,4658.562712321304
BL,2018-04-06 15:00:00,4536.345620280789
BL,2018-04-06 16:00:00,4485.37762347702
BL,2018-04-06 17:00:00,4387.013864068012
BL,2018-04-06 18:00:00,4403.089177166898
BL,2018-04-06 19:00:00,4154.105178061671
BL,2018-04-06 20:00:00,4037.422596715383
BL,2018-04-06 21:00:00,4033.415414954933
BL,2018-04-06 22:00:00,4120.860778859691
BL,2018-04-06 23:00:00,4246.63165807588
BL,2018-04-07 00:00:00,4122.043353926789
BL,2018-04-07 01:00:00,4101.646183931246
BL,2018-04-07 02:00:00,4322.825702932107
BL,2018-04-07 03:00:00,4377.948236722155
BL,2018-04-07 04:00:00,4047.757423250542
BL,2018-04-07 05:00:00,4098.629701951992
BL,2018-04-07 06:00:00,4019.5392478756935
BL,2018-04-07 07:00:00,3937.304740303122
BL,2018-04-07 08:00:00,3849.3571473293796
BL,2018-04-07 09:00:00,4266.5735097300785
BL,2018-04-07 10:00:00,4088.256756878296
BL,2018-04-07 11:00:00,3598.5064700207226
BL,2018-04-07 12:00:00,3741.833083040814
BL,2018-04-07 13:00:00,3939.709985761468
BL,2018-04-07 14:00:00,3654.3824683119065
BL,2018-04-07 15:00:00,3648.766114790411
BL,2018-04-07 16:00:00,3445.565027421687
BL,2018-04-07 17:00:00,3232.986479543346
BL,2018-04-07 18:00:00,3127.83086128127
BL,2018-04-07 19:00:00,3167.2611379761597
BL,2018-04-07 20:00:00,3093.8325123077357
BL,2018-04-07 21:00:00,3006.58723486492
BL,2018-04-07 22:00:00,3007.2078885849746
BL,2018-04-07 23:00:00,2969.7901125066014
BL,2018-04-08 00:00:00,2722.7527808537725
BL,2018-04-08 01:00:00,2659.2221265735816
BL,2018-04-08 02:00:00,2736.5968300475474
BL,2018-04-08 03:00:00,2638.95352949213
BL,2018-04-08 04:00:00,2790.809159650477
BL,2018-04-08 05:00:00,2860.880072491777
BL,2018-04-08 06:00:00,2638.5724098286037
BL,2018-04-08 07:00:00,2617.6656299268657
BL,2018-04-08 08:00:00,2676.4564053104364
BL,2018-04-08 09:00:00,2716.6839276247592
BL,2018-04-08 10:00:00,2800.250543514024
BL,2018-04-08 11:00:00,2810.7051432192407
BL,2018-04-08 12:00:00,2902.5075511188015
BL,2018-04-08 13:00:00,2857.4992525129246
BL,2018-04-08 14:00:00,2843.0395170124707
BL,2018-04-08 15:00:00,2592.41406841773
BL,2018-04-08 16:00:00,2368.616692894037
BL,2018-04-08 17:00:00,2275.973693626037
BL,2018-04-08 18:00:00,2259.3607771668344
BL,2018-04-08 19:00:00,2316.187794061446
BL,2018-04-08 20:00:00,2398.7452501172215
BL,2018-04-08 21:00:00,2351.5599925256397
BL,2018-04-08 22:00:00,2430.604771939328
BL,2018-04-08 23:00:00,2483.281788798158
BL,2018-04-09 00:00:00,2483.182251703811
BL,2018-04-09 01:00:00,2498.1000593251965
BL,2018-04-09 02:00:00,2313.7327415254085
BL,2018-04-09 03:00:00,2277.4718908240375
BL,2018-04-09 04:00:00,2448.507064271542
BL,2018-04-09 05:00:00,2703.8444360681515
BL,2018-04-09 06:00:00,2603.6364744577018
BL,2018-04-09 07:00:00,2352.1281046399267
BL,2018-04-09 08:00:00,2257.518880452468
BL,2018-04-09 09:00:00,2142.9908946293394
BL,2018-04-09 10:00:00,2369.8763445894765
BL,2018-04-09 11:00:00,2518.4398289733
BL,2018-04-09 12:00:00,2384.5761341408147
BL,2018-04-09 13:00:00,2379.169060798325
BL,2018-04-09 14:00:00,2428.2126513121816
BL,2018-04-09 15:00:00,2519.661971679073
BL,2018-04-09 16:00:00,2518.5409911891093
BL,2018-04-09 17:00:00,2473.729508017846
BL,2018-04-09 18:00:00,2400.4764559835135
BL,2018-04-09 19:00:00,2311.5998064707874
BL,2018-04-09 20:00:00,2303.280945102479
BL,2018-04-09 21:00:00,2283.186375587388
BL,2018-04-09 22:00:00,2443.324702889786
BL,2018-04-09 23:00:00,2496.7129884524416
BL,2018-04-10 00:00:00,2295.5274000932645
BL,2018-04-10 01:00:00,2401.60004174135
BL,2018-04-10 02:00:00,2418.7857770002993
BL,2018-04-10 03:00:00,2486.7041770293763
BL,2018-04-10 04:00:00,2434.4675640977384
BL,2018-04-10 05:00:00,2488.005464555299
BL,2018-04-10 06:00:00,2376.954924358618
BL,2018-04-10 07:00:00,2421.4577352995398
BL,2018-04-10 08:00:00,2437.14323749
BL,2018-04-10 09:00:00,2466.629489383046
BL,2018-04-10 10:00:00,2553.1105819443706
BL,2018-04-10 11:00:00,2635.212913666654
BL,2018-04-10 12:00:00,2593.448593309718
BL,2018-04-10 13:00:00,2653.5574147905645
BL,2018-04-10 14:00:00,2880.491998621459
BL,2018-04-10 15:00:00,3116.572744178098
BL,2018-04-10 16:00:00,3125.5258005094743
BL,2018-04-10 17:00:00,3158.1168456478754
BL,2018-04-10 18:00:00,3063.891640891915
BL,2018-04-10 19:00:00,3126.027621346848
BL,2018-04-10 20:00:00,3248.192244524154
BL,2018-04-10 21:00:00,3339.9815514401776
BL,2018-04-10 22:00:00,3371.796245330966
