z_column,releases,ZGL_all
BL,2018-01-30 07:00:00,682.553279541347
BL,2018-01-30 08:00:00,694.2535038385015
BL,2018-01-30 09:00:00,698.347812985606
BL,2018-01-30 10:00:00,670.3769044442331
BL,2018-01-30 11:00:00,701.9763209109279
BL,2018-01-30 12:00:00,721.3661212900602
BL,2018-01-30 13:00:00,670.1460671306119
BL,2018-01-30 14:00:00,634.008878111534
BL,2018-01-30 15:00:00,629.0115758513964
BL,2018-01-30 16:00:00,645.4047846476252
BL,2018-01-30 17:00:00,706.9608759774472
BL,2018-01-30 18:00:00,692.5725096700533
BL,2018-01-30 19:00:00,700.0848058196652
BL,2018-01-30 20:00:00,715.316445007295
BL,2018-01-30 21:00:00,720.0655253291567
BL,2018-01-30 22:00:00,713.072328982699
BL,2018-01-30 23:00:00,701.4933712797921
BL,2018-01-31 00:00:00,695.9628253604665
BL,2018-01-31 01:00:00,703.5123852679536
BL,2018-01-31 02:00:00,712.7757132714532
BL,2018-01-31 03:00:00,712.9177208763319
BL,2018-01-31 04:00:00,712.15703785362
BL,2018-01-31 05:00:00,712.1920611124739
BL,2018-01-31 06:00:00,715.1542000235478
BL,2018-01-31 07:00:00,712.7997716508708
BL,2018-01-31 08:00:00,726.8129293068955
BL,2018-01-31 09:00:00,715.0456316023981
BL,2018-01-31 10:00:00,718.8727113144671
BL,2018-01-31 11:00:00,729.2751527181223
BL,2018-01-31 12:00:00,724.1443697298573
BL,2018-01-31 13:00:00,721.2308960828084
BL,2018-01-31 14:00:00,723.5520212686455
BL,2018-01-31 15:00:00,720.4574611919805
BL,2018-01-31 16:00:00,717.1058279909199
BL,2018-01-31 17:00:00,710.6819384866583
BL,2018-01-31 18:00:00,713.4673523067921
BL,2018-01-31 19:00:00,708.6330901547478
BL,2018-01-31 20:00:00,708.7203218921926
BL,2018-01-31 21:00:00,717.530954640746
BL,2018-01-31 22:00:00,716.2435069218236
BL,2018-01-31 23:00:00,714.4315015707092
BL,2018-02-01 00:00:00,712.3840446347793
BL,2018-02-01 01:00:00,726.6450828032227
BL,2018-02-01 02:00:00,710.62373018269
BL,2018-02-01 03:00:00,717.1384666115014
BL,2018-02-01 04:00:00,710.9851980060574
BL,2018-02-01 05:00:00,707.2630764609588
BL,2018-02-01 06:00:00,711.3639412388978
BL,2018-02-01 07:00:00,717.9463994683472
BL,2018-02-01 08:00:00,724.077420554561
BL,2018-02-01 09:00:00,735.1321981998527
BL,2018-02-01 10:00:00,744.69530920583
BL,2018-02-01 11:00:00,728.4915469251403
BL,2018-02-01 12:00:00,716.3962392512248
BL,2018-02-01 13:00:00,696.3779300237849
BL,2018-02-01 14:00:00,682.2250575671706
BL,2018-02-01 15:00:00,700.8982925315529
BL,2018-02-01 16:00:00,708.98837675168
BL,2018-02-01 17:00:00,709.7821010552686
BL,2018-02-01 18:00:00,703.8430460853384
BL,2018-02-01 19:00:00,707.3596325186802
BL,2018-02-01 20:00:00,705.2221124222673
BL,2018-02-01 21:00:00,719.0217179376784
BL,2018-02-01 22:00:00,710.566776293041
BL,2018-02-01 23:00:00,691.2280488678904
BL,2018-02-02 00:00:00,682.7701997369372
BL,2018-02-02 01:00:00,672.8722331435217
BL,2018-02-02 02:00:00,675.5593049704612
BL,2018-02-02 03:00:00,673.5108487507011
BL,2018-02-02 04:00:00,668.2727102564679
BL,2018-02-02 05:00:00,696.7156799858578
BL,2018-02-02 06:00:00,688.0852279255703
BL,2018-02-02 07:00:00,647.1313526800776
BL,2018-02-02 08:00:00,682.2549535207944
BL,2018-02-02 09:00:00,711.7366976353458
BL,2018-02-02 10:00:00,765.0243488203686
BL,2018-02-02 11:00:00,759.0818712017193
BL,2018-02-02 12:00:00,762.6719643758656
BL,2018-02-02 13:00:00,677.0693357064963
BL,2018-02-02 14:00:00,627.4003758947943
BL,2018-02-02 15:00:00,661.1741129261092
BL,2018-02-02 16:00:00,674.1580166830913
BL,2018-02-02 17:00:00,670.6428402788632
BL,2018-02-02 18:00:00,659.3344068348347
BL,2018-02-02 19:00:00,674.9074928279989
BL,2018-02-02 20:00:00,687.5061712859961
BL,2018-02-02 21:00:00,701.733001884058
BL,2018-02-02 22:00:00,701.5402221399685
BL,2018-02-02 23:00:00,689.2222488170559
BL,2018-02-03 00:00:00,696.9956138273506
BL,2018-02-03 01:00:00,693.2975289641166
BL,2018-02-03 02:00:00,685.5774449608015
BL,2018-02-03 03:00:00,719.3417086904076
BL,2018-02-03 04:00:00,728.7948676702288
BL,2018-02-03 05:00:00,731.9412955989668
BL,2018-02-03 06:00:00,726.0029706988659
BL,2018-02-03 07:00:00,712.7525205486336
BL,2018-02-03 08:00:00,711.4167041476745
BL,2018-02-03 09:00:00,677.036455044631
BL,2018-02-03 10:00:00,679.2132641137844
BL,2018-02-03 11:00:00,694.0040031145015
BL,2018-02-03 12:00:00,689.2577590765662
BL,2018-02-03 13:00:00,658.62973994888
BL,2018-02-03 14:00:00,662.7429725650877
BL,2018-02-03 15:00:00,684.9142737617951
BL,2018-02-03 16:00:00,691.9353489857891
BL,2018-02-03 17:00:00,710.0383616062559
BL,2018-02-03 18:00:00,722.5091047710423
BL,2018-02-03 19:00:00,714.4703012966047
BL,2018-02-03 20:00:00,722.816538325286
BL,2018-02-03 21:00:00,735.7916060224873
BL,2018-02-03 22:00:00,739.1996886951367
BL,2018-02-03 23:00:00,727.0168698067856
BL,2018-02-04 00:00:00,721.5437893083187
BL,2018-02-04 01:00:00,728.7931344888367
BL,2018-02-04 02:00:00,731.7127697358397
BL,2018-02-04 03:00:00,728.6637876551721
BL,2018-02-04 04:00:00,722.0209924743472
BL,2018-02-04 05:00:00,691.0422991525911
BL,2018-02-04 06:00:00,695.5498922810538
BL,2018-02-04 07:00:00,713.9779639177137
BL,2018-02-04 08:00:00,740.1076626323402
BL,2018-02-04 09:00:00,743.5870326243248
BL,2018-02-04 10:00:00,772.7122870966235
BL,2018-02-04 11:00:00,744.7983431097961
BL,2018-02-04 12:00:00,753.1418648343574
BL,2018-02-04 13:00:00,714.197207564987
BL,2018-02-04 14:00:00,727.9044647555498
BL,2018-02-04 15:00:00,705.1621851705222
BL,2018-02-04 16:00:00,699.9744212566492
BL,2018-02-04 17:00:00,702.4649872686306
BL,2018-02-04 18:00:00,703.4189142796753
BL,2018-02-04 19:00:00,718.0093199968306
BL,2018-02-04 20:00:00,714.1812101864042
BL,2018-02-04 21:00:00,714.8054780836551
BL,2018-02-04 22:00:00,704.9162447288727
BL,2018-02-04 23:00:00,706.1106615352821
BL,2018-02-05 00:00:00,705.8614973891112
BL,2018-02-05 01:00:00,723.6250149539496
BL,2018-02-05 02:00:00,735.394600334012
BL,2018-02-05 03:00:00,721.8697630377536
BL,2018-02-05 04:00:00,696.7599466305967
BL,2018-02-05 05:00:00,711.6882998787034
BL,2018-02-05 06:00:00,728.5504035496144
BL,2018-02-05 07:00:00,736.3612626342594
BL,2018-02-05 08:00:00,745.6499675023714
BL,2018-02-05 09:00:00,720.833028664535
BL,2018-02-05 10:00:00,719.8095924014835
BL,2018-02-05 11:00:00,725.6878096005935
BL,2018-02-05 12:00:00,704.5548689774512
BL,2018-02-05 13:00:00,693.1895971373608
BL,2018-02-05 14:00:00,676.7177459597779
BL,2018-02-05 15:00:00,722.3624716490089
BL,2018-02-05 16:00:00,725.5891146555552
BL,2018-02-05 17:00:00,708.302973683692
BL,2018-02-05 18:00:00,731.5636110499236
BL,2018-02-05 19:00:00,701.1024823428237
BL,2018-02-05 20:00:00,711.7721396595593
BL,2018-02-05 21:00:00,712.6542337443569
BL,2018-02-05 22:00:00,712.4704206337522
BL,2018-02-05 23:00:00,723.9497697082162
BL,2018-02-06 00:00:00,702.1633663064586
BL,2018-02-06 01:00:00,698.6867904057765
BL,2018-02-06 02:00:00,709.1744022827122
BL,2018-02-06 03:00:00,715.8653432129843
BL,2018-02-06 04:00:00,711.3777652026982
BL,2018-02-06 05:00:00,714.3031918157493
BL,2018-02-06 06:00:00,717.4453197723349
BL,2018-02-06 07:00:00,712.4596217125062
BL,2018-02-06 08:00:00,706.5736065102191
BL,2018-02-06 09:00:00,709.0286500677356
BL,2018-02-06 10:00:00,704.5836011628475
BL,2018-02-06 11:00:00,730.7552681250943
BL,2018-02-06 12:00:00,766.9568960741541
BL,2018-02-06 13:00:00,780.618848611708
BL,2018-02-06 14:00:00,766.8385050921354
BL,2018-02-06 15:00:00,800.8679078791927
BL,2018-02-06 16:00:00,763.94327184383
BL,2018-02-06 17:00:00,741.6131353483132
BL,2018-02-06 18:00:00,735.9619912377381
BL,2018-02-06 19:00:00,722.2832634959308
BL,2018-02-06 20:00:00,710.5327713386203
BL,2018-02-06 21:00:00,700.4444525988685
BL,2018-02-06 22:00:00,691.9545080458798
BL,2018-02-06 23:00:00,688.9614217850242
BL,2018-02-07 00:00:00,695.5838144819752
BL,2018-02-07 01:00:00,687.5068649593965
BL,2018-02-07 02:00:00,673.2191141796343
BL,2018-02-07 03:00:00,668.1959930715286
BL,2018-02-07 04:00:00,673.4094624738126
BL,2018-02-07 05:00:00,657.7007340091258
BL,2018-02-07 06:00:00,706.4639595338307
BL,2018-02-07 07:00:00,723.751821743298
BL,2018-02-07 08:00:00,710.4378290001374
BL,2018-02-07 09:00:00,701.5549281890845
BL,2018-02-07 10:00:00,736.0988302517956
BL,2018-02-07 11:00:00,737.8134260528184
BL,2018-02-07 12:00:00,724.9984925118013
BL,2018-02-07 13:00:00,699.6163852946527
BL,2018-02-07 14:00:00,660.0352546445012
BL,2018-02-07 15:00:00,711.5827901514261
BL,2018-02-07 16:00:00,750.4257745890731
BL,2018-02-07 17:00:00,680.9664291377353
BL,2018-02-07 18:00:00,696.4628194570284
BL,2018-02-07 19:00:00,714.8433621254477
BL,2018-02-07 20:00:00,730.3277192732996
BL,2018-02-07 21:00:00,717.0240708929774
BL,2018-02-07 22:00:00,722.7545895493441
BL,2018-02-07 23:00:00,716.239513778209
BL,2018-02-08 00:00:00,709.9331491943152
BL,2018-02-08 01:00:00,726.9042943988499
BL,2018-02-08 02:00:00,726.590185924029
BL,2018-02-08 03:00:00,734.1512066892492
BL,2018-02-08 04:00:00,728.4559838579275
BL,2018-02-08 05:00:00,726.7532001308822
BL,2018-02-08 06:00:00,717.6067523461079
BL,2018-02-08 07:00:00,727.9449663300065
BL,2018-02-08 08:00:00,727.261241196351
BL,2018-02-08 09:00:00,722.934247039497
BL,2018-02-08 10:00:00,728.7841936898959
BL,2018-02-08 11:00:00,750.715751602077
BL,2018-02-08 12:00:00,696.9620438989168
BL,2018-02-08 13:00:00,678.2809973103042
BL,2018-02-08 14:00:00,673.6037734526724
BL,2018-02-08 15:00:00,690.8468426066073
BL,2018-02-08 16:00:00,691.9068019904306
BL,2018-02-08 17:00:00,704.2310920127629
BL,2018-02-08 18:00:00,710.7832832763405
BL,2018-02-08 19:00:00,728.5059242261502
BL,2018-02-08 20:00:00,721.0713546547051
BL,2018-02-08 21:00:00,716.2079318323464
BL,2018-02-08 22:00:00,727.2064708793342
BL,2018-02-08 23:00:00,737.1559032378914
BL,2018-02-09 00:00:00,736.2256091919833
BL,2018-02-09 01:00:00,735.7352945229694
BL,2018-02-09 02:00:00,737.2084292968209
BL,2018-02-09 03:00:00,723.0850408082982
BL,2018-02-09 04:00:00,718.3806465243758
BL,2018-02-09 05:00:00,709.4099090558153
BL,2018-02-09 06:00:00,702.3982616332755
BL,2018-02-09 07:00:00,697.4265179400004
BL,2018-02-09 08:00:00,694.3445503661617
BL,2018-02-09 09:00:00,712.9645891012419
BL,2018-02-09 10:00:00,714.8412474873235
BL,2018-02-09 11:00:00,711.9333526476734
BL,2018-02-09 12:00:00,712.7844150035454
BL,2018-02-09 13:00:00,703.3554956658293
BL,2018-02-09 14:00:00,683.7011874803927
BL,2018-02-09 15:00:00,700.7620589050416
BL,2018-02-09 16:00:00,713.5571850771865
BL,2018-02-09 17:00:00,732.5154297798797
BL,2018-02-09 18:00:00,723.356886778782
BL,2018-02-09 19:00:00,709.9328711345875
BL,2018-02-09 20:00:00,725.8595276834536
BL,2018-02-09 21:00:00,719.1462485880293
BL,2018-02-09 22:00:00,723.3191402947256
BL,2018-02-09 23:00:00,723.0333998415335
BL,2018-02-10 00:00:00,730.5992434531644
BL,2018-02-10 01:00:00,720.8170705254274
BL,2018-02-10 02:00:00,715.4996818896461
BL,2018-02-10 03:00:00,722.0155260884619
BL,2018-02-10 04:00:00,748.8770092624203
BL,2018-02-10 05:00:00,747.9221293899465
BL,2018-02-10 06:00:00,741.532328860245
BL,2018-02-10 07:00:00,710.5495518886999
BL,2018-02-10 08:00:00,702.7417424609994
BL,2018-02-10 09:00:00,700.3681227539698
BL,2018-02-10 10:00:00,707.3695082038404
BL,2018-02-10 11:00:00,737.0625868181444
BL,2018-02-10 12:00:00,751.0672649772978
BL,2018-02-10 13:00:00,740.0137294475458
BL,2018-02-10 14:00:00,699.6469734913585
BL,2018-02-10 15:00:00,689.5434599752438
BL,2018-02-10 16:00:00,695.4499992120593
BL,2018-02-10 17:00:00,712.3383425703355
BL,2018-02-10 18:00:00,711.9617498824917
BL,2018-02-10 19:00:00,718.2995518241044
BL,2018-02-10 20:00:00,717.8104048061982
BL,2018-02-10 21:00:00,720.6883606840577
BL,2018-02-10 22:00:00,725.2606197511271
BL,2018-02-10 23:00:00,726.9069992124197
BL,2018-02-11 00:00:00,715.3810096165529
BL,2018-02-11 01:00:00,729.8817058177257
BL,2018-02-11 02:00:00,731.8380328809809
BL,2018-02-11 03:00:00,720.2482192459985
BL,2018-02-11 04:00:00,706.0398146139174
BL,2018-02-11 05:00:00,709.2437968067703
BL,2018-02-11 06:00:00,682.9014606095233
BL,2018-02-11 07:00:00,722.6895169469516
BL,2018-02-11 08:00:00,770.3010500543714
BL,2018-02-11 09:00:00,758.7055853264864
BL,2018-02-11 10:00:00,756.3555621503981
BL,2018-02-11 11:00:00,724.9322980475631
BL,2018-02-11 12:00:00,728.9363817754295
BL,2018-02-11 13:00:00,693.7382286327328
BL,2018-02-11 14:00:00,670.1873342128501
BL,2018-02-11 15:00:00,684.4487653844402
BL,2018-02-11 16:00:00,690.7994328782921
BL,2018-02-11 17:00:00,695.4297854664635
BL,2018-02-11 18:00:00,691.0591559331522
BL,2018-02-11 19:00:00,709.4482380417387
BL,2018-02-11 20:00:00,721.0873570088963
BL,2018-02-11 21:00:00,709.3823243700336
BL,2018-02-11 22:00:00,717.1706343614027
BL,2018-02-11 23:00:00,717.3410330602533
BL,2018-02-12 00:00:00,712.9380714726448
BL,2018-02-12 01:00:00,697.4180053452079
BL,2018-02-12 02:00:00,667.187429083579
BL,2018-02-12 03:00:00,677.8862064390579
BL,2018-02-12 04:00:00,685.5130152277135
BL,2018-02-12 05:00:00,742.6474768069012
BL,2018-02-12 06:00:00,764.7403414906927
BL,2018-02-12 07:00:00,757.4497193140232
BL,2018-02-12 08:00:00,697.8155161996233
BL,2018-02-12 09:00:00,695.8573120225197
BL,2018-02-12 10:00:00,709.6027311628327
BL,2018-02-12 11:00:00,705.8715205948411
BL,2018-02-12 12:00:00,669.8175315380465
BL,2018-02-12 13:00:00,670.5859284001982
BL,2018-02-12 14:00:00,678.1257721805302
BL,2018-02-12 15:00:00,647.9949658828974
BL,2018-02-12 16:00:00,651.959624190974
BL,2018-02-12 17:00:00,672.03120499197
BL,2018-02-12 18:00:00,684.6349601210311
BL,2018-02-12 19:00:00,693.2017255365062
BL,2018-02-12 20:00:00,692.1397671073111
BL,2018-02-12 21:00:00,688.3795068369665
BL,2018-02-12 22:00:00,690.7208774398733
BL,2018-02-12 23:00:00,695.4105851952157
BL,2018-02-13 00:00:00,708.9912667932371
BL,2018-02-13 01:00:00,715.1280909835357
BL,2018-02-13 02:00:00,711.8793189177487
BL,2018-02-13 03:00:00,711.4393541288213
BL,2018-02-13 04:00:00,732.762038149042
BL,2018-02-13 05:00:00,736.7845738286958
BL,2018-02-13 06:00:00,730.1664260051816
BL,2018-02-13 07:00:00,733.2330881262659
BL,2018-02-13 08:00:00,712.073986425962
BL,2018-02-13 09:00:00,708.6009696638437
BL,2018-02-13 10:00:00,719.9057851278407
BL,2018-02-13 11:00:00,732.9070936809
BL,2018-02-13 12:00:00,730.1940985802673
BL,2018-02-13 13:00:00,735.9251531764376
BL,2018-02-13 14:00:00,747.8720089592756
BL,2018-02-13 15:00:00,730.2401449703125
BL,2018-02-13 16:00:00,707.0256440810195
BL,2018-02-13 17:00:00,707.1775852762319
BL,2018-02-13 18:00:00,714.2982492635151
BL,2018-02-13 19:00:00,723.3800774875384
BL,2018-02-13 20:00:00,726.3992584087279
BL,2018-02-13 21:00:00,725.1531499685435
BL,2018-02-13 22:00:00,730.8707808725333
BL,2018-02-13 23:00:00,725.1025146133982
BL,2018-02-14 00:00:00,732.6925610391737
BL,2018-02-14 01:00:00,733.9877037844525
BL,2018-02-14 02:00:00,731.1898781782146
BL,2018-02-14 03:00:00,724.9279904589799
BL,2018-02-14 04:00:00,717.5886144610499
BL,2018-02-14 05:00:00,697.088269218977
BL,2018-02-14 06:00:00,692.6783645391016
BL,2018-02-14 07:00:00,697.2204450263808
BL,2018-02-14 08:00:00,699.4183047946246
BL,2018-02-14 09:00:00,696.3383884442169
BL,2018-02-14 10:00:00,713.2374096252046
BL,2018-02-14 11:00:00,731.0343708673295
BL,2018-02-14 12:00:00,734.277641192684
BL,2018-02-14 13:00:00,734.8854258120059
BL,2018-02-14 14:00:00,731.3497446513779
BL,2018-02-14 15:00:00,732.7504025980977
BL,2018-02-14 16:00:00,713.2501603190282
BL,2018-02-14 17:00:00,699.2263756743957
BL,2018-02-14 18:00:00,704.7845427148088
BL,2018-02-14 19:00:00,707.6806235122579
BL,2018-02-14 20:00:00,704.5570023766459
BL,2018-02-14 21:00:00,689.9632296047048
BL,2018-02-14 22:00:00,670.8031533323873
BL,2018-02-14 23:00:00,691.4755961746947
BL,2018-02-15 00:00:00,740.1926204935576
BL,2018-02-15 01:00:00,742.9177153923474
BL,2018-02-15 02:00:00,672.7873545253808
BL,2018-02-15 03:00:00,640.3301565744836
BL,2018-02-15 04:00:00,718.4929769464527
BL,2018-02-15 05:00:00,725.216885402752
BL,2018-02-15 06:00:00,708.6135196245858
BL,2018-02-15 07:00:00,672.2336509873551
BL,2018-02-15 08:00:00,635.400535728579
BL,2018-02-15 09:00:00,683.2684766316557
BL,2018-02-15 10:00:00,733.7671392263816
BL,2018-02-15 11:00:00,739.2733154833305
BL,2018-02-15 12:00:00,740.8980218945927
BL,2018-02-15 13:00:00,733.821260870743
BL,2018-02-15 14:00:00,717.4653022391292
BL,2018-02-15 15:00:00,707.0012907506695
BL,2018-02-15 16:00:00,703.8866728088739
BL,2018-02-15 17:00:00,668.558484056926
BL,2018-02-15 18:00:00,692.2738045459596
BL,2018-02-15 19:00:00,713.145951981993
BL,2018-02-15 20:00:00,715.5619992073001
BL,2018-02-15 21:00:00,722.8880713329786
BL,2018-02-15 22:00:00,713.499051118226
BL,2018-02-15 23:00:00,704.8053632998776
BL,2018-02-16 00:00:00,713.1976988760686
BL,2018-02-16 01:00:00,711.9120778958028
BL,2018-02-16 02:00:00,701.3784807380985
BL,2018-02-16 03:00:00,673.9497102377071
BL,2018-02-16 04:00:00,703.7716876426002
BL,2018-02-16 05:00:00,702.4922375360565
BL,2018-02-16 06:00:00,695.1802586270006
BL,2018-02-16 07:00:00,720.6579901346252
BL,2018-02-16 08:00:00,709.689665339834
BL,2018-02-16 09:00:00,732.299850657413
BL,2018-02-16 10:00:00,726.7382166656821
BL,2018-02-16 11:00:00,713.1337553995153
BL,2018-02-16 12:00:00,734.3048221753194
BL,2018-02-16 13:00:00,755.7867739905927
BL,2018-02-16 14:00:00,723.2785598536024
BL,2018-02-16 15:00:00,695.7641112749579
BL,2018-02-16 16:00:00,714.6860487708365
BL,2018-02-16 17:00:00,709.2037258570635
BL,2018-02-16 18:00:00,716.306820069627
BL,2018-02-16 19:00:00,721.4438322386899
BL,2018-02-16 20:00:00,731.9025249493249
BL,2018-02-16 21:00:00,735.7246630224233
BL,2018-02-16 22:00:00,738.3868101239354
BL,2018-02-16 23:00:00,730.6551153083774
BL,2018-02-17 00:00:00,736.4139217491078
BL,2018-02-17 01:00:00,737.0450772338442
BL,2018-02-17 02:00:00,785.5359998500068
BL,2018-02-17 03:00:00,785.4718693384916
BL,2018-02-17 04:00:00,788.7146119933795
BL,2018-02-17 05:00:00,772.8722549194815
BL,2018-02-17 06:00:00,745.610883281126
BL,2018-02-17 07:00:00,739.8013362134234
BL,2018-02-17 08:00:00,725.8173878990607
BL,2018-02-17 09:00:00,722.6862922434991
BL,2018-02-17 10:00:00,726.86559884618
BL,2018-02-17 11:00:00,722.11000666436
BL,2018-02-17 12:00:00,735.1905911181161
BL,2018-02-17 13:00:00,744.1187967523174
BL,2018-02-17 14:00:00,712.5278814141514
BL,2018-02-17 15:00:00,701.588778410504
BL,2018-02-17 16:00:00,725.9554218920471
BL,2018-02-17 17:00:00,721.1969060914297
BL,2018-02-17 18:00:00,709.0698980722171
BL,2018-02-17 19:00:00,707.2513987024773
BL,2018-02-17 20:00:00,714.2721099153902
BL,2018-02-17 21:00:00,713.2128296740071
BL,2018-02-17 22:00:00,721.3809126020456
BL,2018-02-17 23:00:00,723.924444879437
BL,2018-02-18 00:00:00,723.805279426499
BL,2018-02-18 01:00:00,723.7701521400004
BL,2018-02-18 02:00:00,713.0053740097266
BL,2018-02-18 03:00:00,705.5392596869445
BL,2018-02-18 04:00:00,708.0434856365164
BL,2018-02-18 05:00:00,730.2442761353382
BL,2018-02-18 06:00:00,745.5511235484475
BL,2018-02-18 07:00:00,771.2971164225019
BL,2018-02-18 08:00:00,722.3528051671079
BL,2018-02-18 09:00:00,744.0257559180068
BL,2018-02-18 10:00:00,756.7932371865533
BL,2018-02-18 11:00:00,767.0643710465182
BL,2018-02-18 12:00:00,752.7204410580854
BL,2018-02-18 13:00:00,723.5379212329832
BL,2018-02-18 14:00:00,699.0388147116624
BL,2018-02-18 15:00:00,681.6035649040266
BL,2018-02-18 16:00:00,708.5675020933062
BL,2018-02-18 17:00:00,713.1342164540855
BL,2018-02-18 18:00:00,704.1340050787745
BL,2018-02-18 19:00:00,711.9105282104282
BL,2018-02-18 20:00:00,713.1935076637699
BL,2018-02-18 21:00:00,731.4919646307251
BL,2018-02-18 22:00:00,748.9820791757762
BL,2018-02-18 23:00:00,753.5305004881942
BL,2018-02-19 00:00:00,741.086762844972
BL,2018-02-19 01:00:00,750.4260033657642
BL,2018-02-19 02:00:00,740.45768710296
BL,2018-02-19 03:00:00,741.2984231289672
BL,2018-02-19 04:00:00,746.54858353277
BL,2018-02-19 05:00:00,742.920088679109
BL,2018-02-19 06:00:00,750.8487354115676
BL,2018-02-19 07:00:00,723.7848057397691
BL,2018-02-19 08:00:00,687.7809101961021
BL,2018-02-19 09:00:00,693.8980660200783
BL,2018-02-19 10:00:00,763.5293223949559
BL,2018-02-19 11:00:00,774.3735256059227
BL,2018-02-19 12:00:00,893.8326173001739
BL,2018-02-19 13:00:00,857.758725605635
BL,2018-02-19 14:00:00,734.9627541409855
BL,2018-02-19 15:00:00,787.5183212413181
BL,2018-02-19 16:00:00,747.6609259346162
BL,2018-02-19 17:00:00,705.5677085842198
BL,2018-02-19 18:00:00,740.92506467539
BL,2018-02-19 19:00:00,712.4937324520421
BL,2018-02-19 20:00:00,727.2048966364796
BL,2018-02-19 21:00:00,711.5649513546788
BL,2018-02-19 22:00:00,721.5948231444695
BL,2018-02-19 23:00:00,714.2113460886021
BL,2018-02-20 00:00:00,695.6140740827984
BL,2018-02-20 01:00:00,722.2791866657776
BL,2018-02-20 02:00:00,734.6677483547043
BL,2018-02-20 03:00:00,748.2074315434074
BL,2018-02-20 04:00:00,737.2700726401415
BL,2018-02-20 05:00:00,723.9617180134532
BL,2018-02-20 06:00:00,735.9089160710039
BL,2018-02-20 07:00:00,729.1751324362087
BL,2018-02-20 08:00:00,732.8993192153919
BL,2018-02-20 09:00:00,723.7114465284199
BL,2018-02-20 10:00:00,647.6058851183392
BL,2018-02-20 11:00:00,676.4457808613532
BL,2018-02-20 12:00:00,702.0329855671985
BL,2018-02-20 13:00:00,688.020020016846
BL,2018-02-20 14:00:00,622.1717733086539
BL,2018-02-20 15:00:00,661.7488362684331
BL,2018-02-20 16:00:00,677.5818731065641
BL,2018-02-20 17:00:00,668.6007554547309
BL,2018-02-20 18:00:00,671.779549889518
BL,2018-02-20 19:00:00,686.4934033805207
BL,2018-02-20 20:00:00,689.6237750524837
BL,2018-02-20 21:00:00,689.6804411856723
BL,2018-02-20 22:00:00,686.4460194204568
BL,2018-02-20 23:00:00,683.7551869593129
BL,2018-02-21 00:00:00,696.3434708365263
BL,2018-02-21 01:00:00,695.7642863524836
BL,2018-02-21 02:00:00,697.0449623043614
BL,2018-02-21 03:00:00,726.4360164069334
BL,2018-02-21 04:00:00,664.796268779984
BL,2018-02-21 05:00:00,606.9069473364099
BL,2018-02-21 06:00:00,631.0693067278162
BL,2018-02-21 07:00:00,642.8412353234571
BL,2018-02-21 08:00:00,653.4437223525385
BL,2018-02-21 09:00:00,728.3224906550892
BL,2018-02-21 10:00:00,743.7774246223042
BL,2018-02-21 11:00:00,742.5330909125081
BL,2018-02-21 12:00:00,742.419948726991
BL,2018-02-21 13:00:00,729.9719694596829
BL,2018-02-21 14:00:00,673.6408040535505
BL,2018-02-21 15:00:00,671.178981275876
BL,2018-02-21 16:00:00,675.7958044567038
BL,2018-02-21 17:00:00,674.6267123763909
BL,2018-02-21 18:00:00,675.8869670089225
BL,2018-02-21 19:00:00,676.5166892559226
BL,2018-02-21 20:00:00,661.0857457580084
BL,2018-02-21 21:00:00,670.1958250455941
BL,2018-02-21 22:00:00,683.5508114115939
BL,2018-02-21 23:00:00,680.3438961744106
BL,2018-02-22 00:00:00,668.7892173482287
BL,2018-02-22 01:00:00,676.6642246115966
BL,2018-02-22 02:00:00,721.5580264389696
BL,2018-02-22 03:00:00,724.6425797258514
BL,2018-02-22 04:00:00,696.0518970216676
BL,2018-02-22 05:00:00,707.2801511679256
BL,2018-02-22 06:00:00,676.2051561237755
BL,2018-02-22 07:00:00,689.5431542455906
BL,2018-02-22 08:00:00,722.5628217715035
BL,2018-02-22 09:00:00,738.4184373060039
BL,2018-02-22 10:00:00,750.0017359079267
BL,2018-02-22 11:00:00,754.4940211413094
BL,2018-02-22 12:00:00,773.8350221155852
BL,2018-02-22 13:00:00,743.9488870900093
BL,2018-02-22 14:00:00,651.8679043046095
BL,2018-02-22 15:00:00,679.6552446115609
BL,2018-02-22 16:00:00,703.3524127636027
BL,2018-02-22 17:00:00,683.2820906332082
BL,2018-02-22 18:00:00,698.8878656611851
BL,2018-02-22 19:00:00,694.6457850213025
BL,2018-02-22 20:00:00,697.0753651481542
BL,2018-02-22 21:00:00,693.3408918458802
BL,2018-02-22 22:00:00,691.9254030574568
BL,2018-02-22 23:00:00,681.2541200639394
BL,2018-02-23 00:00:00,682.4490202638909
BL,2018-02-23 01:00:00,675.9794513469357
BL,2018-02-23 02:00:00,680.8642132558036
BL,2018-02-23 03:00:00,712.1685742023008
BL,2018-02-23 04:00:00,718.458656373254
BL,2018-02-23 05:00:00,702.0284725505995
BL,2018-02-23 06:00:00,681.0985867245058
BL,2018-02-23 07:00:00,682.5182761845069
BL,2018-02-23 08:00:00,657.7263438118978
BL,2018-02-23 09:00:00,658.4807113326958
BL,2018-02-23 10:00:00,713.6758319436441
BL,2018-02-23 11:00:00,777.6262199802362
BL,2018-02-23 12:00:00,739.7061419393168
BL,2018-02-23 13:00:00,704.0330299317328
BL,2018-02-23 14:00:00,656.0796246130238
BL,2018-02-23 15:00:00,674.7422013431694
